0 0 0	.C....BC.PTUBAAPTUYYYOTU..DOLL..D... 
13 13 0	...P....DPTUAAD.TUBYYYTUBC.OLL.C.O.. C96 P99 T98 U98 B98 A97 Y95 D97 O99 
13 13 0	..DPT...DPTU.AA.TUB.YYYUBC.OLL.C.O.. C96 P99 T99 U98 B98 A96 Y96 D96 O99 
13 13 0	..DP.U..DPTU.AA.TUBYYYT.BC.OLL.C.O.. C96 P99 T98 U99 B98 A96 Y95 D96 O99 
13 13 0	..DPT...DPTU.AA.TUBYYY.UBC.OLL.C.O.. C96 P99 T99 U98 B98 A96 Y95 D96 O99 
13 13 0	..DP....DPTUAA..TUBYYYTUBC.OLL.C.O.. C96 P99 T98 U98 B98 A97 Y95 D96 O99 
13 13 0	....T...DPTUAADPTU..YYYUBC.OLLBC.O.. P98 T99 U98 A97 Y96 B97 C96 D97 O99 
13 13 0	.....U..DPTUAADPTU.YYYT.BC.OLLBC.O.. T98 U99 D97 P98 A97 Y95 B97 C96 O99 
13 13 0	....T...DPTUAADPTU.YYY.UBC.OLLBC.O.. P98 T99 U98 A97 Y95 B97 C96 D97 O99 
13 13 0	.....U..DPTUAADPTUYYY.T.BC.OLLBC.O.. T98 U99 D97 P98 A97 Y94 B97 C96 O99 
13 13 0	....T...DPTUAADPTUYYY..UBC.OLLBC.O.. P98 T99 U98 A97 Y94 B97 C96 D97 O99 
13 13 0	....TU..DPTUAADPTUYYYO..BC.OLLBC.... P98 T99 U99 A97 Y94 B97 C96 D97 O98 
13 13 0	..D.TU..DPTU.AAPTU..YYY.BC.OLLBC.O.. P98 T99 U99 A96 Y96 B97 C96 D96 O99 
13 13 0	..D.TU..DPTU.AAPTU.YYY..BC.OLLBC.O.. P98 T99 U99 A96 Y95 B97 C96 D96 O99 
13 13 0	..D.TU..DPTU.AAPTUYYY...BC.OLLBC.O.. P98 T99 U99 A96 Y94 B97 C96 D96 O99 
13 13 0	..D.T...DPTUAA.PTU..YYYUBC.OLLBC.O.. P98 T99 U98 A97 Y96 B97 C96 D96 O99 
13 13 0	..D..U..DPTUAA.PTU.YYYT.BC.OLLBC.O.. P98 T98 U99 A97 Y95 B97 C96 D96 O99 
13 13 0	..D.T...DPTUAA.PTU.YYY.UBC.OLLBC.O.. P98 T99 U98 A97 Y95 B97 C96 D96 O99 
13 13 0	..D..U..DPTUAA.PTUYYY.T.BC.OLLBC.O.. P98 T98 U99 A97 Y94 B97 C96 D96 O99 
13 13 0	..D.T...DPTUAA.PTUYYY..UBC.OLLBC.O.. P98 T99 U98 A97 Y94 B97 C96 D96 O99 
13 13 0	..D.TU..DPTUAA.PTUYYYO..BC.OLLBC.... P98 T99 U99 A97 Y94 B97 C96 D96 O98 
13 13 0	...P....DPTUAAD.TU.YYYTUBC.OLLBC.O.. C96 P99 T98 U98 B97 A97 Y95 D97 O99 
13 13 0	.....U..D.TUAADPTUYYYPT.BC.OLLBC.O.. T98 U99 D97 A97 P97 Y94 B97 C96 O99 
13 13 0	....T...D.TUAADPTUYYYP.UBC.OLLBC.O.. P97 T99 U98 D97 A97 Y94 B97 C96 O99 
13 13 0	...P....DPTUAAD.TUYYY.TUBC.OLLBC.O.. C96 P99 T98 U98 B97 A97 Y94 D97 O99 
13 13 0	...P.U..DPTUAAD.TUYYYOT.BC.OLLBC.... C96 P99 T98 U99 B97 A97 Y94 D97 O98 
13 13 0	...P.U..DPTUAADOTUYYYOT.BC..LLBC.... C96 P99 T98 U99 B97 A97 Y94 D97 O97 
13 13 0	...PT...DPTUAAD.TUYYYO.UBC.OLLBC.... C96 P99 T99 U98 B97 A97 Y94 D97 O98 
13 13 0	...PT...DPTUAADOTUYYYO.UBC..LLBC.... C96 P99 T99 U98 B97 A97 Y94 D97 O97 
13 13 0	...PTU..DPTUAADOTUYYYO..BC.LL.BC.... C96 P99 T99 U99 B97 A97 Y94 D97 O97 L99 
13 13 0	...PTU..DPTUAADOTUYYYO..BCLL..BC.... C96 P99 T99 U99 B97 A97 Y94 D97 O97 L98 
13 13 0	..DPT...DPTU.AA.TU..YYYUBC.OLLBC.O.. C96 P99 T99 U98 B97 A96 Y96 D96 O99 
13 13 0	..DP.U..DPTU.AA.TU.YYYT.BC.OLLBC.O.. C96 P99 T98 U99 B97 A96 Y95 D96 O99 
13 13 0	..DPT...DPTU.AA.TU.YYY.UBC.OLLBC.O.. C96 P99 T99 U98 B97 A96 Y95 D96 O99 
13 13 0	..D.TU..D.TU.AAPTUYYYP..BC.OLLBC.O.. C96 P97 T99 U99 B97 A96 Y94 D96 O99 
13 13 0	..DP.U..DPTU.AA.TUYYY.T.BC.OLLBC.O.. C96 P99 T98 U99 B97 A96 Y94 D96 O99 
13 13 0	..DPT...DPTU.AA.TUYYY..UBC.OLLBC.O.. C96 P99 T99 U98 B97 A96 Y94 D96 O99 
13 13 0	..DPTU..DPTU.AA.TUYYYO..BC.OLLBC.... C96 P99 T99 U99 B97 A96 Y94 D96 O98 
13 13 0	..DPTU..DPTU.AAOTUYYYO..BC..LLBC.... C96 P99 T99 U99 B97 A96 Y94 D96 O97 
13 13 0	..DP....DPTUAA..TU.YYYTUBC.OLLBC.O.. C96 P99 T98 U98 B97 A97 Y95 D96 O99 
13 13 0	..D..U..D.TUAA.PTUYYYPT.BC.OLLBC.O.. C96 P97 T98 U99 B97 A97 Y94 D96 O99 
13 13 0	..D.T...D.TUAA.PTUYYYP.UBC.OLLBC.O.. C96 P97 T99 U98 B97 A97 Y94 D96 O99 
13 13 0	..DP....DPTUAA..TUYYY.TUBC.OLLBC.O.. C96 P99 T98 U98 B97 A97 Y94 D96 O99 
13 13 0	..DP.U..DPTUAA..TUYYYOT.BC.OLLBC.... C96 P99 T98 U99 B97 A97 Y94 D96 O98 
13 13 0	..DP.U..DPTUAA.OTUYYYOT.BC..LLBC.... C96 P99 T98 U99 B97 A97 Y94 D96 O97 
13 13 0	..DPT...DPTUAA..TUYYYO.UBC.OLLBC.... C96 P99 T99 U98 B97 A97 Y94 D96 O98 
13 13 0	..DPT...DPTUAA.OTUYYYO.UBC..LLBC.... C96 P99 T99 U98 B97 A97 Y94 D96 O97 
13 13 0	..DPTU..DPTUAA.OTUYYYO..BC.LL.BC.... C96 P99 T99 U99 B97 A97 Y94 D96 O97 L99 
13 13 0	..DPTU..DPTUAA.OTUYYYO..BCLL..BC.... C96 P99 T99 U99 B97 A97 Y94 D96 O97 L98 
13 13 0	..DP...CDPTU.CAATUBYYYTUB..OLL...O.. C99 D96 P99 T98 U98 A97 B98 Y95 O99 
13 13 0	..DP....DPTU..AATUBYYYTUBC.OLL.C.O.. C96 D96 P99 T98 U98 A97 B98 Y95 O99 
13 13 0	.C.P...CDPTUAADOTUYYYOTUB..LL.B..... B97 P99 T98 U98 A99 Y94 O97 D97 L99 
13 13 0	.C.P...CDPTUAADOTUYYYOTUB.LL..B..... B97 P99 T98 U98 A99 Y94 O97 D97 L98 
13 13 0	.C.P...CDPTUAADOTUYYYOTUBLL...B..... B97 P99 T98 U98 A99 Y94 O97 D97 L97 
13 13 0	.C.P...CDPT.AADOTUYYYOTUB..LLUB..... B97 P99 T98 U97 A99 Y94 O97 D97 L99 
13 13 0	.C.P...CDPT.AADOT.YYYOTUB..LLUB....U B97 P99 T98 U96 A99 Y94 O97 D97 L99 
13 13 0	.C.P...CDPT.AADOTUYYYOTUB.LL.UB..... B97 P99 T98 U97 A99 Y94 O97 D97 L98 
13 13 0	.C.P...CDPT.AADOT.YYYOTUB.LL.UB....U B97 P99 T98 U96 A99 Y94 O97 D97 L98 
13 13 0	.C.P...CDPT.AADOTUYYYOTUBLL..UB..... B97 P99 T98 U97 A99 Y94 O97 D97 L97 
13 13 0	.C.P...CDPT.AADOT.YYYOTUBLL..UB....U B97 P99 T98 U96 A99 Y94 O97 D97 L97 
13 13 0	.C.P.U.CDPTUAAD.TUYYYOT.BLLO..B..... B97 P99 T98 U99 A99 Y94 O96 D97 L97 
13 13 0	.C.P.U.CDPTUAAD.TUYYY.T.BLLO..B..O.. B97 P99 T98 U99 A99 Y94 O95 D97 L97 
13 13 0	.C.P...CDP.UAADOTUYYYOTUB.LLT.B..... B97 P99 T97 U98 A99 Y94 O97 D97 L98 
13 13 0	.C.P...CDP.UAADO.UYYYOTUB.LLT.B...T. B97 P99 T96 U98 A99 Y94 O97 D97 L98 
13 13 0	.C.P...CDP.UAADOTUYYYOTUBLL.T.B..... B97 P99 T97 U98 A99 Y94 O97 D97 L97 
13 13 0	.C.P...CDP.UAADO.UYYYOTUBLL.T.B...T. B97 P99 T96 U98 A99 Y94 O97 D97 L97 
13 13 0	.C.PT..CDPTUAAD.TUYYYO.UBLLO..B..... B97 P99 T99 U98 A99 Y94 O96 D97 L97 
13 13 0	.C.PT..CDPTUAAD.TUYYY..UBLLO..B..O.. B97 P99 T99 U98 A99 Y94 O95 D97 L97 
13 13 0	.C.P...CDP..AADOTUYYYOTUB.LLTUB..... B97 P99 T97 U97 A99 Y94 O97 D97 L98 
13 13 0	.C.P...CDP..AADOT.YYYOTUB.LLTUB....U B97 P99 T97 U96 A99 Y94 O97 D97 L98 
13 13 0	.C.P...CDP..AADO.UYYYOTUB.LLTUB...T. B97 P99 T96 U97 A99 Y94 O97 D97 L98 
13 13 0	.C.P...CDP..AADO..YYYOTUB.LLTUB...TU B97 P99 T96 U96 A99 Y94 O97 D97 L98 
13 13 0	.C.P...CDP..AADOTUYYYOTUBLL.TUB..... B97 P99 T97 U97 A99 Y94 O97 D97 L97 
13 13 0	.C.P...CDP..AADOT.YYYOTUBLL.TUB....U B97 P99 T97 U96 A99 Y94 O97 D97 L97 
13 13 0	.C.P.U.CDP.UAAD.TUYYYOT.BLLOT.B..... B97 P99 T97 U99 A99 Y94 O96 D97 L97 
13 13 0	.C.P.U.CDP.UAAD.TUYYY.T.BLLOT.B..O.. B97 P99 T97 U99 A99 Y94 O95 D97 L97 
13 13 0	.C.P...CDP..AADO.UYYYOTUBLL.TUB...T. B97 P99 T96 U97 A99 Y94 O97 D97 L97 
13 13 0	.C.P...CDP..AADO..YYYOTUBLL.TUB...TU B97 P99 T96 U96 A99 Y94 O97 D97 L97 
13 13 0	.C.P.U.CDP.UAAD..UYYYOT.BLLOT.B...T. B97 P99 T96 U99 A99 Y94 O96 D97 L97 
13 13 0	.C.P.U.CDP.UAAD..UYYY.T.BLLOT.B..OT. B97 P99 T96 U99 A99 Y94 O95 D97 L97 
13 13 0	.C.PT..CDPT.AAD.TUYYYO.UBLLO.UB..... B97 P99 T99 U97 A99 Y94 O96 D97 L97 
13 13 0	.C.PT..CDPT.AAD.TUYYY..UBLLO.UB..O.. B97 P99 T99 U97 A99 Y94 O95 D97 L97 
13 13 0	.C.PT..CDPT.AAD.T.YYYO.UBLLO.UB....U B97 P99 T99 U96 A99 Y94 O96 D97 L97 
13 13 0	.C.PT..CDPT.AAD.T.YYY..UBLLO.UB..O.U B97 P99 T99 U96 A99 Y94 O95 D97 L97 
13 13 0	.C..TU.CDPTUAADPTUYYYO..BLLO..B..... B97 P98 T99 U99 A99 Y94 O96 D97 L97 
13 13 0	.C..TU.CDPTUAADPTUYYY...BLLO..B..O.. B97 P98 T99 U99 A99 Y94 O95 D97 L97 
13 13 0	.C..TU.CD.TUAADPTUYYYP..BLLO..B..O.. B97 P97 T99 U99 A99 Y94 O95 D97 L97 
13 13 0	.C.PTU.CDPTUAAD.TU.YYY..BLLO..B..O.. B97 P99 T99 U99 A99 Y93 O95 D97 L97 
13 13 0	.C.PTU.CDPTUAAD.TU..YYY.BLLO..B..O.. B97 P99 T99 U99 A99 Y92 O95 D97 L97 
13 13 0	.C.PTU.CDPTUAAD.TU...YYYBLLO..B..O.. B97 P99 T99 U99 A99 Y91 O95 D97 L97 
13 13 0	.CDP...CDPTU.AA.TUYYYOTUB..OLLB..... B97 P99 T98 U98 A98 Y94 O98 D96 
13 13 0	.CDP...CDPTU.AAOTUYYYOTUB...LLB..... B97 P99 T98 U98 A98 Y94 O97 D96 
13 13 0	.CDP.U.CDPTU.AAOTUYYYOT.B..LL.B..... B97 P99 T98 U99 A98 Y94 O97 D96 L99 
13 13 0	.CDP.U.CDPTU.AAOTUYYYOT.B.LL..B..... B97 P99 T98 U99 A98 Y94 O97 D96 L98 
13 13 0	.CDP.U.CDPTU.AAOTUYYYOT.BLL...B..... B97 P99 T98 U99 A98 Y94 O97 D96 L97 
13 13 0	.CDPT..CDPTU.AAOTUYYYO.UB..LL.B..... B97 P99 T99 U98 A98 Y94 O97 D96 L99 
13 13 0	.CDPT..CDPTU.AAOTUYYYO.UB.LL..B..... B97 P99 T99 U98 A98 Y94 O97 D96 L98 
13 13 0	.CDPT..CDPTU.AAOTUYYYO.UBLL...B..... B97 P99 T99 U98 A98 Y94 O97 D96 L97 
13 13 0	.CDPT..CDPT..AAOTUYYYO.UB..LLUB..... B97 P99 T99 U97 A98 Y94 O97 D96 L99 
13 13 0	.CDPT..CDPT..AAOT.YYYO.UB..LLUB....U B97 P99 T99 U96 A98 Y94 O97 D96 L99 
13 13 0	.CDP.U.CDP.U.AAOTUYYYOT.B.LLT.B..... B97 P99 T97 U99 A98 Y94 O97 D96 L98 
13 13 0	.CDP.U.CDP.U.AAO.UYYYOT.B.LLT.B...T. B97 P99 T96 U99 A98 Y94 O97 D96 L98 
13 13 0	.CDPT..CDPT..AAOTUYYYO.UB.LL.UB..... B97 P99 T99 U97 A98 Y94 O97 D96 L98 
13 13 0	.CDPT..CDPT..AAOT.YYYO.UB.LL.UB....U B97 P99 T99 U96 A98 Y94 O97 D96 L98 
13 13 0	.CDP.U.CDP.U.AAOTUYYYOT.BLL.T.B..... B97 P99 T97 U99 A98 Y94 O97 D96 L97 
13 13 0	.CDP.U.CDP.U.AAO.UYYYOT.BLL.T.B...T. B97 P99 T96 U99 A98 Y94 O97 D96 L97 
13 13 0	.CDPT..CDPT..AAOTUYYYO.UBLL..UB..... B97 P99 T99 U97 A98 Y94 O97 D96 L97 
13 13 0	.CDPT..CDPT..AAOT.YYYO.UBLL..UB....U B97 P99 T99 U96 A98 Y94 O97 D96 L97 
13 13 0	.CDPTU.CDPTU.AA.TUYYYO..BLLO..B..... B97 P99 T99 U99 A98 Y94 O96 D96 L97 
13 13 0	.CDPTU.CDPTU.AA.TUYYY...BLLO..B..O.. B97 P99 T99 U99 A98 Y94 O95 D96 L97 
13 13 0	..DP...CDPTU.CAATU.YYYTUB..OLLB..O.. C99 D96 P99 T98 U98 A97 Y95 B97 O99 
13 13 0	..DP...CDPTU.CAATUYYY.TUB..OLLB..O.. C99 D96 P99 T98 U98 A97 Y94 B97 O99 
13 13 0	..DP.U.CDPTU.CAATUYYYOT.B..OLLB..... C99 D96 P99 T98 U99 A97 Y94 B97 O98 
13 13 0	..DPT..CDPTU.CAATUYYYO.UB..OLLB..... C99 D96 P99 T99 U98 A97 Y94 B97 O98 
13 13 0	..DP....DPTU..AATU.YYYTUBC.OLLBC.O.. C96 D96 P99 T98 U98 A97 Y95 B97 O99 
13 13 0	..DP....DPTU..AATUYYY.TUBC.OLLBC.O.. C96 D96 P99 T98 U98 A97 Y94 B97 O99 
13 13 0	..DP.U..DPTU..AATUYYYOT.BC.OLLBC.... C96 D96 P99 T98 U99 A97 Y94 B97 O98 
13 13 0	..DPT...DPTU..AATUYYYO.UBC.OLLBC.... C96 D96 P99 T99 U98 A97 Y94 B97 O98 
13 13 0	.CDP...CDPTU..AATUYYYOTUB..OLLB..... B97 P99 T98 U98 A97 Y94 O98 D96 
13 13 0	.CDP...CDPTUAA.OTUYYYOTUB..LL.B..... B97 P99 T98 U98 A99 Y94 O97 D96 L99 
13 13 0	.CDP...CDPTUAA.OTUYYYOTUB.LL..B..... B97 P99 T98 U98 A99 Y94 O97 D96 L98 
13 13 0	.CDP...CDPTUAA.OTUYYYOTUBLL...B..... B97 P99 T98 U98 A99 Y94 O97 D96 L97 
13 13 0	.CDP...CDPT.AA.OTUYYYOTUB..LLUB..... B97 P99 T98 U97 A99 Y94 O97 D96 L99 
13 13 0	.CDP...CDPT.AA.OT.YYYOTUB..LLUB....U B97 P99 T98 U96 A99 Y94 O97 D96 L99 
13 13 0	.CDP...CDPT.AA.OTUYYYOTUB.LL.UB..... B97 P99 T98 U97 A99 Y94 O97 D96 L98 
13 13 0	.CDP...CDPT.AA.OT.YYYOTUB.LL.UB....U B97 P99 T98 U96 A99 Y94 O97 D96 L98 
13 13 0	.CDP...CDPT.AA.OTUYYYOTUBLL..UB..... B97 P99 T98 U97 A99 Y94 O97 D96 L97 
13 13 0	.CDP...CDPT.AA.OT.YYYOTUBLL..UB....U B97 P99 T98 U96 A99 Y94 O97 D96 L97 
13 13 0	.CDP.U.CDPTUAA..TUYYYOT.BLLO..B..... B97 P99 T98 U99 A99 Y94 O96 D96 L97 
13 13 0	.CDP.U.CDPTUAA..TUYYY.T.BLLO..B..O.. B97 P99 T98 U99 A99 Y94 O95 D96 L97 
13 13 0	.CDP...CDP.UAA.OTUYYYOTUB.LLT.B..... B97 P99 T97 U98 A99 Y94 O97 D96 L98 
13 13 0	.CDP...CDP.UAA.O.UYYYOTUB.LLT.B...T. B97 P99 T96 U98 A99 Y94 O97 D96 L98 
13 13 0	.CDP...CDP.UAA.OTUYYYOTUBLL.T.B..... B97 P99 T97 U98 A99 Y94 O97 D96 L97 
13 13 0	.CDP...CDP.UAA.O.UYYYOTUBLL.T.B...T. B97 P99 T96 U98 A99 Y94 O97 D96 L97 
13 13 0	.CDPT..CDPTUAA..TUYYYO.UBLLO..B..... B97 P99 T99 U98 A99 Y94 O96 D96 L97 
13 13 0	.CDPT..CDPTUAA..TUYYY..UBLLO..B..O.. B97 P99 T99 U98 A99 Y94 O95 D96 L97 
13 13 0	.CDP...CDP..AA.OTUYYYOTUB.LLTUB..... B97 P99 T97 U97 A99 Y94 O97 D96 L98 
13 13 0	.CDP...CDP..AA.OT.YYYOTUB.LLTUB....U B97 P99 T97 U96 A99 Y94 O97 D96 L98 
13 13 0	.CDP...CDP..AA.O.UYYYOTUB.LLTUB...T. B97 P99 T96 U97 A99 Y94 O97 D96 L98 
13 13 0	.CDP...CDP..AA.O..YYYOTUB.LLTUB...TU B97 P99 T96 U96 A99 Y94 O97 D96 L98 
13 13 0	.CDP...CDP..AA.OTUYYYOTUBLL.TUB..... B97 P99 T97 U97 A99 Y94 O97 D96 L97 
13 13 0	.CDP...CDP..AA.OT.YYYOTUBLL.TUB....U B97 P99 T97 U96 A99 Y94 O97 D96 L97 
13 13 0	.CDP.U.CDP.UAA..TUYYYOT.BLLOT.B..... B97 P99 T97 U99 A99 Y94 O96 D96 L97 
13 13 0	.CDP.U.CDP.UAA..TUYYY.T.BLLOT.B..O.. B97 P99 T97 U99 A99 Y94 O95 D96 L97 
13 13 0	.CDP...CDP..AA.O.UYYYOTUBLL.TUB...T. B97 P99 T96 U97 A99 Y94 O97 D96 L97 
13 13 0	.CDP...CDP..AA.O..YYYOTUBLL.TUB...TU B97 P99 T96 U96 A99 Y94 O97 D96 L97 
13 13 0	.CDP.U.CDP.UAA...UYYYOT.BLLOT.B...T. B97 P99 T96 U99 A99 Y94 O96 D96 L97 
13 13 0	.CDP.U.CDP.UAA...UYYY.T.BLLOT.B..OT. B97 P99 T96 U99 A99 Y94 O95 D96 L97 
13 13 0	.CDPT..CDPT.AA..TUYYYO.UBLLO.UB..... B97 P99 T99 U97 A99 Y94 O96 D96 L97 
13 13 0	.CDPT..CDPT.AA..TUYYY..UBLLO.UB..O.. B97 P99 T99 U97 A99 Y94 O95 D96 L97 
13 13 0	.CDPT..CDPT.AA..T.YYYO.UBLLO.UB....U B97 P99 T99 U96 A99 Y94 O96 D96 L97 
13 13 0	.CDPT..CDPT.AA..T.YYY..UBLLO.UB..O.U B97 P99 T99 U96 A99 Y94 O95 D96 L97 
13 13 0	.CD.TU.CDPTUAA.PTUYYYO..BLLO..B..... B97 P98 T99 U99 A99 Y94 O96 D96 L97 
13 13 0	.CDPTU.CDPTU..AATUYYYO..BLLO..B..... B97 P99 T99 U99 A97 Y94 O96 D96 L97 
13 13 0	.CD.TU.CDPTUAA.PTUYYY...BLLO..B..O.. B97 P98 T99 U99 A99 Y94 O95 D96 L97 
13 13 0	.CD.TU.CD.TUAA.PTUYYYP..BLLO..B..O.. B97 P97 T99 U99 A99 Y94 O95 D96 L97 
13 13 0	.CDPTU.CDPTU..AATUYYY...BLLO..B..O.. B97 P99 T99 U99 A97 Y94 O95 D96 L97 
13 13 0	.CDPTU.CDPTUAA..TU.YYY..BLLO..B..O.. B97 P99 T99 U99 A99 Y93 O95 D96 L97 
13 13 0	.CDPTU.CDPTUAA..TU..YYY.BLLO..B..O.. B97 P99 T99 U99 A99 Y92 O95 D96 L97 
13 13 0	.CDPTU.CDPTUAA..TU...YYYBLLO..B..O.. B97 P99 T99 U99 A99 Y91 O95 D96 L97 
13 13 0	...P.....PT..AAOTUYYYOTUBCDLLUBCD... C96 P99 T98 B97 U99 A98 Y96 O97 L99 
13 13 0	...P.....PT..AAOT.YYYOTUBCDLLUBCD..U C96 P99 T98 B97 U98 A98 Y96 O97 L99 
13 13 0	...P.....PT.AA.OTUYYYOTUBCDLLUBCD... C96 P99 T98 B97 U99 A97 Y96 O97 L99 
13 13 0	...P.....PT.AA.OT.YYYOTUBCDLLUBCD..U C96 P99 T98 B97 U98 A97 Y96 O97 L99 
14 14 0	BC.P..BCDPTUAAD.TUYYYOTU.LLO........ B99 P99 T98 U98 A99 Y94 O96 D97 L97 
14 14 0	BC.P..BCDPTUAAD.TUYYY.TU.LLO.....O.. B99 P99 T98 U98 A99 Y94 O95 D97 L97 
14 14 0	BC.P..BCDPTUAAD.TUYYYOTULL.O........ B99 P99 T98 U98 A99 Y94 O96 D97 L96 
14 14 0	BC.P..BCDPTUAAD.TUYYY.TULL.O.....O.. B99 P99 T98 U98 A99 Y94 O95 D97 L96 
14 14 0	BC.P..BCDPT.AAD.TUYYYOTU.LLO.U...... B99 P99 T98 U97 A99 Y94 O96 D97 L97 
14 14 0	BC.P..BCDPT.AAD.TUYYY.TU.LLO.U...O.. B99 P99 T98 U97 A99 Y94 O95 D97 L97 
14 14 0	BC.P..BCDPT.AAD.T.YYYOTU.LLO.U.....U B99 P99 T98 U96 A99 Y94 O96 D97 L97 
14 14 0	BC.P..BCDPT.AAD.T.YYY.TU.LLO.U...O.U B99 P99 T98 U96 A99 Y94 O95 D97 L97 
14 14 0	BC...UBCDPTUAADPTUYYYOT..LLO........ B99 P98 T98 U99 A99 Y94 O96 D97 L97 
14 14 0	BC...UBCDPTUAADPTUYYY.T..LLO.....O.. B99 P98 T98 U99 A99 Y94 O95 D97 L97 
14 14 0	BC...UBCD.TUAADPTUYYYPT..LLO.....O.. B99 P97 T98 U99 A99 Y94 O95 D97 L97 
14 14 0	BC.P.UBCDPTUAAD.TU.YYYT..LLO.....O.. B99 P99 T98 U99 A99 Y93 O95 D97 L97 
14 14 0	BC.P..BCDPT.AAD.TUYYYOTULL.O.U...... B99 P99 T98 U97 A99 Y94 O96 D97 L96 
14 14 0	BC.P..BCDPT.AAD.TUYYY.TULL.O.U...O.. B99 P99 T98 U97 A99 Y94 O95 D97 L96 
14 14 0	BC.P..BCDPT.AAD.T.YYYOTULL.O.U.....U B99 P99 T98 U96 A99 Y94 O96 D97 L96 
14 14 0	BC.P..BCDPT.AAD.T.YYY.TULL.O.U...O.U B99 P99 T98 U96 A99 Y94 O95 D97 L96 
14 14 0	BC...UBCDPTUAADPTUYYYOT.LL.O........ B99 P98 T98 U99 A99 Y94 O96 D97 L96 
14 14 0	BC...UBCDPTUAADPTUYYY.T.LL.O.....O.. B99 P98 T98 U99 A99 Y94 O95 D97 L96 
14 14 0	BC...UBCD.TUAADPTUYYYPT.LL.O.....O.. B99 P97 T98 U99 A99 Y94 O95 D97 L96 
14 14 0	BC.P.UBCDPTUAAD.TU.YYYT.LL.O.....O.. B99 P99 T98 U99 A99 Y93 O95 D97 L96 
14 14 0	BC.P..BCDP.UAAD.TUYYYOTU.LLOT....... B99 P99 T97 U98 A99 Y94 O96 D97 L97 
14 14 0	BC.P..BCDP.UAAD.TUYYY.TU.LLOT....O.. B99 P99 T97 U98 A99 Y94 O95 D97 L97 
14 14 0	BC.P..BCDP.UAAD..UYYYOTU.LLOT.....T. B99 P99 T96 U98 A99 Y94 O96 D97 L97 
14 14 0	BC.P..BCDP.UAAD..UYYY.TU.LLOT....OT. B99 P99 T96 U98 A99 Y94 O95 D97 L97 
14 14 0	BC..T.BCDPTUAADPTUYYYO.U.LLO........ B99 P98 T99 U98 A99 Y94 O96 D97 L97 
14 14 0	BC..T.BCDPTUAADPTUYYY..U.LLO.....O.. B99 P98 T99 U98 A99 Y94 O95 D97 L97 
14 14 0	BC..T.BCD.TUAADPTUYYYP.U.LLO.....O.. B99 P97 T99 U98 A99 Y94 O95 D97 L97 
14 14 0	BC.PT.BCDPTUAAD.TU.YYY.U.LLO.....O.. B99 P99 T99 U98 A99 Y93 O95 D97 L97 
14 14 0	BC.PT.BCDPTUAAD.TU..YYYU.LLO.....O.. B99 P99 T99 U98 A99 Y92 O95 D97 L97 
14 14 0	BC.P..BCDP.UAAD.TUYYYOTULL.OT....... B99 P99 T97 U98 A99 Y94 O96 D97 L96 
14 14 0	BC.P..BCDP.UAAD.TUYYY.TULL.OT....O.. B99 P99 T97 U98 A99 Y94 O95 D97 L96 
14 14 0	BC.P..BCDP.UAAD..UYYYOTULL.OT.....T. B99 P99 T96 U98 A99 Y94 O96 D97 L96 
14 14 0	BC.P..BCDP.UAAD..UYYY.TULL.OT....OT. B99 P99 T96 U98 A99 Y94 O95 D97 L96 
14 14 0	BC..T.BCDPTUAADPTUYYYO.ULL.O........ B99 P98 T99 U98 A99 Y94 O96 D97 L96 
14 14 0	BC..T.BCDPTUAADPTUYYY..ULL.O.....O.. B99 P98 T99 U98 A99 Y94 O95 D97 L96 
14 14 0	BC..T.BCD.TUAADPTUYYYP.ULL.O.....O.. B99 P97 T99 U98 A99 Y94 O95 D97 L96 
14 14 0	BC.PT.BCDPTUAAD.TU.YYY.ULL.O.....O.. B99 P99 T99 U98 A99 Y93 O95 D97 L96 
14 14 0	BC.PT.BCDPTUAAD.TU..YYYULL.O.....O.. B99 P99 T99 U98 A99 Y92 O95 D97 L96 
14 14 0	BC.P..BCDP..AAD.TUYYYOTU.LLOTU...... B99 P99 T97 U97 A99 Y94 O96 D97 L97 
14 14 0	BC.P..BCDP..AAD.TUYYY.TU.LLOTU...O.. B99 P99 T97 U97 A99 Y94 O95 D97 L97 
14 14 0	BC.P..BCDP..AAD.T.YYYOTU.LLOTU.....U B99 P99 T97 U96 A99 Y94 O96 D97 L97 
14 14 0	BC.P..BCDP..AAD.T.YYY.TU.LLOTU...O.U B99 P99 T97 U96 A99 Y94 O95 D97 L97 
14 14 0	BC...UBCDP.UAADPTUYYYOT..LLOT....... B99 P98 T97 U99 A99 Y94 O96 D97 L97 
14 14 0	BC...UBCDP.UAADPTUYYY.T..LLOT....O.. B99 P98 T97 U99 A99 Y94 O95 D97 L97 
14 14 0	BC...UBCD..UAADPTUYYYPT..LLOT....O.. B99 P97 T97 U99 A99 Y94 O95 D97 L97 
14 14 0	BC.P.UBCDP.UAAD.TU.YYYT..LLOT....O.. B99 P99 T97 U99 A99 Y93 O95 D97 L97 
14 14 0	BC.P..BCDP..AAD..UYYYOTU.LLOTU....T. B99 P99 T96 U97 A99 Y94 O96 D97 L97 
14 14 0	BC.P..BCDP..AAD..UYYY.TU.LLOTU...OT. B99 P99 T96 U97 A99 Y94 O95 D97 L97 
14 14 0	BC.P..BCDP..AAD...YYYOTU.LLOTU....TU B99 P99 T96 U96 A99 Y94 O96 D97 L97 
