7 0 7	VVBC....BCDEAABCDEHJ..F.HJNNFI.KK.FI 
17 9 8	.VVCDE..BCDEAABCFI..B.FIHJNNF.HJ..KK V99 B99 D99 E99 H99 J99 F99 I98 K97 
17 9 8	..VVD...BCDEAABCFE..BCFIHJNNFIHJ..KK V98 B99 C99 D99 H99 J99 F99 I99 K97 
17 9 8	.VV.DE..BCDEAABCFIH.BCFIHJNNF..J..KK V99 B99 C99 D99 E99 J99 F99 I98 K97 
17 9 8	..VVDE..BCDEAABCFIHJBCFIHJNNF.....KK V98 B99 C99 D99 E99 F99 I98 K97 
17 9 8	..VVDE..BCDEAABCFI.JBCFIHJNNF.H.KK.. V98 B99 C99 D99 E99 H99 F99 I98 K99 
17 9 8	..VVDE..BCDEAABCFIH.BCFIHJNNF..J.KK. V98 B99 C99 D99 E99 J99 F99 I98 K98 
17 9 8	..VVDE..BCDEAABCFI.JBCFIHJNNF.H...KK V98 B99 C99 D99 E99 H99 F99 I98 K97 
17 9 8	.VV.D...BCD.AABCFEH.BCFEHJNNFI.J.KKI V99 B99 C99 D99 E97 J99 F99 K98 
17 9 8	.VV.DE..BCDEAABCFI.JBCFIHJNNF.H..KK. V99 B99 C99 D99 E99 H99 F99 I98 K98 
17 9 8	.VVCDE..BCDEAABCFI.JB.FIHJNNF.H...KK V99 B99 D99 E99 H99 F99 I98 K97 
17 9 8	..VVD...BCD.AABCFE..BCFEHJNNFIHJKK.I V98 B99 C99 D99 E99 H99 J99 F99 K99 
17 9 8	.VV.D...BCD.AABCFE..BCFEHJNNFIHJKK.I V99 B99 C99 D99 E99 H99 J99 F99 K99 
17 9 8	..VVD...BCD.AABCFEH.BCFEHJNNFI.J.KKI V98 B99 C99 D99 E97 J99 F99 K98 
17 9 8	VVBCDE..BCDEAABCFI.J..FIHJNNF.H.KK.. B98 D99 E99 H99 F99 I98 K97 
17 9 8	.VV.D...BCDEAABCFE..BCFIHJNNFIHJ.KK. V99 B99 C99 D99 H99 J99 F99 I99 K98 
17 9 8	..VVD...BCD.AABCFE..BCFEHJNNFIHJ.KKI V98 B99 C99 D99 E99 H99 J99 F99 K98 
17 9 8	..BVVE..BCDEAABCDI...CFIHJNNF.HJKKF. V97 B98 C99 E99 H99 J99 I98 K99 
17 9 8	.VV.D...BCD.AABCFE..BCFEHJNNFIHJ.KKI V99 B99 C99 D99 E99 H99 J99 F99 K98 
17 9 8	.VV.D...BCDEAABCFE.JBCFIHJNNFIH...KK V97 D99 B99 C99 F99 I99 H99 K97 
17 9 8	..VVDE..BCDEAABCFIH.BCFIHJNNF..J..KK V98 B99 C99 D99 E99 J99 F99 I98 K97 
17 9 8	..BVVE..BCDEAABCDI.J.CFIHJNNF.H.KKF. V97 B98 C99 E99 H99 I98 K99 
17 9 8	..BVV...BCD.AABCDE...CFEHJNNFIHJKKFI V95 B98 C99 E99 H99 J99 K99 
17 9 8	..VVDE..BCDEAABCFIH.BCFIHJNNF..JKK.. V98 B99 C99 D99 E99 J99 F99 I98 K99 
17 9 8	VV..DE..BCDEAABCFI..BCFIHJNNF.HJKK.. B99 C99 D99 E99 H99 J99 F99 I98 K99 
17 9 8	..VVD...BCD.AABCFE.JBCFEHJNNFIH..KKI V98 B99 C99 D99 E97 H99 F99 K98 
17 9 8	VV..DE..BCDEAABCFI..BCFIHJNNF.HJ..KK B99 C99 D99 E99 H99 J99 F99 I98 K97 
17 9 8	.VV.DE..BCDEAABCFIH.BCFIHJNNF..JKK.. V99 B99 C99 D99 E99 J99 F99 I98 K99 
17 9 8	VV.CD...BCDEAABCFE..B.FIHJNNFIHJKK.. V98 D99 B99 F99 I99 H99 J99 K99 
17 9 8	VV.CD...BCDEAABCFE..B.FIHJNNFIHJ..KK B99 D99 E98 H99 J99 F99 I99 K97 
17 9 8	..BVV...BCDEAABCDE.J.CFIHJNNFIH.KKF. V97 B98 C99 E98 H99 I99 K99 
17 9 8	VVB.DE..BCDEAABCFI...CFIHJNNF.HJ..KK C99 D99 E99 H99 J99 F99 I98 K97 
17 9 8	.VV.D...BCDEAABCFE..BCFIHJNNFIHJKK.. V99 B99 C99 D99 H99 J99 F99 I99 K99 
17 9 8	.VV.DE..BCDEAABCFIH.BCFIHJNNF..J.KK. V99 B99 C99 D99 E99 J99 F99 I98 K98 
17 9 8	..BCVV..BCDEAABCDEH...FIHJNNFI.JKKF. V96 B98 C98 J99 I99 K97 
17 9 8	..BVVE..BCDEAABCDIHJ.CFIHJNNF...KKF. V97 B98 C99 E99 H98 I98 K99 
17 9 8	..BCVV..BCDEAABCDE....FIHJNNFIHJKKF. V96 B98 C98 H99 J99 I99 K99 
17 9 8	..B.VV..BCDEAABCDE.J.CFIHJNNFIH.KKF. V96 B98 C97 H99 I99 K99 
17 9 8	..BCVV..BCD.AABCDE.J..FEHJNNFIHKK.FI V96 B98 C98 E99 H99 K98 
17 9 8	VV..DE..BCDEAABCFI.JBCFIHJNNF.H...KK B99 C99 D99 E99 H99 F99 I98 K97 
17 9 8	VV..DE..BCDEAABCFI..BCFIHJNNF.HJ..KK B99 C99 D99 E99 H99 J99 F99 I98 K97 
17 9 8	..VVDE..BCDEAABCFI.JBCFIHJNNF.H..KK. V98 B99 C99 D99 E99 H99 F99 I98 K98 
17 9 8	.VV.DE..BCDEAABCFI.JBCFIHJNNF.H.KK.. V99 B99 C99 D99 E99 H99 F99 I98 K99 
17 9 8	VV..D...BCDEAABCFE..BCFIHJNNFIHJKK.. B99 C99 D99 H99 J99 F99 I99 K97 
17 9 8	VV..DE..BCDEAABCFI..BCFIHJNNF.HJ.KK. B99 C99 D99 E99 H99 J99 F99 I98 K98 
17 9 8	..BCVV..BCD.AABCDE....FEHJNNFIHJKKFI V96 B98 C98 E99 H99 J99 K99 
17 9 8	.VVCDE..BCDEAABCFI..B.FIHJNNF.HJ.KK. V99 B99 D99 E99 H99 J99 F99 I98 K98 
17 9 8	..VVD...BCDEAABCFE..BCFIHJNNFIHJ.KK. V98 B99 C99 D99 H99 J99 F99 I99 K98 
17 9 8	VV..D...BCD.AABCFE..BCFEHJNNFIHJKK.I B99 C99 D99 E97 H99 J99 F99 K99 
17 9 8	..VVD...BCD.AABCFEHJBCFEHJNNFI...KKI V98 B99 C99 D99 E99 H98 F99 K98 
17 9 8	..VVD...BCDEAABCFE.JBCFIHJNNFIH.KK.. V98 B99 C99 D99 H99 F99 I99 K99 
17 9 8	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJ..KK B99 D99 E99 H99 J99 F99 I98 K97 
17 9 8	..BVV...BCDEAABCDE...CFIHJNNFIHJKKF. V95 B98 C99 H99 J99 I99 K99 
17 9 8	.VVCDE..BCDEAABCFI..B.FIHJNNF.HJKK.. V99 B99 D99 E99 H99 J99 F99 I98 K99 
17 9 8	.VV.D...BCD.AABCFE.JBCFEHJNNFIH..KKI V99 B99 C99 D99 E97 H99 F99 K98 
17 9 8	..VV....BCDEAABCDE..BCFIHJNNFIHJKKF. V90 B99 C99 I99 H99 J99 K99 
18 10 8	..VVDE..BCDEAABCFIH.BCFIHJNNF..J..KK V98 B99 C99 D99 E99 J99 F99 I98 K97 
18 10 8	.VVCDE..BCDEAABCFI..B.FIHJNNF.HJ..KK V99 B99 D99 E99 H99 J99 F99 I98 K97 
18 10 8	.VV.DE..BCDEAABCFI.JBCFIHJNNF.H...KK V99 B99 C99 D99 E99 H99 F99 I98 K97 
18 10 8	.VV.D...BCDEAABCFE.JBCFIHJNNFIH...KK V99 B99 C99 D99 E98 H99 F99 I99 K97 
18 10 8	..VVDE..BCDEAABCFI..BCFIHJNNF.HJKK.. V98 B99 C99 D99 E99 H99 J99 F99 I98 K99 
18 10 8	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJ..KK V99 B99 C99 D99 E99 H99 J99 F99 I98 K97 
18 10 8	..VVDE..BCDEAABCFI..BCFIHJNNF.HJ.KK. V98 B99 C99 D99 E99 H99 J99 F99 I98 K98 
18 10 8	..BVVE..BCDEAABCDI...CFIHJNNF.HJKKF. V97 B98 C99 E99 H99 J99 I98 K99 
18 10 8	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJ.KK. V99 B99 C99 D99 E99 H99 J99 F99 I98 K98 
18 10 8	..VVD...BCDEAABCFE..BCFIHJNNFIHJKK.. V98 B99 C99 D99 H99 J99 F99 I99 K95 
18 10 8	..VVD...BCDEAABCFE.JBCFIHJNNFIH...KK V98 B99 C99 D99 E98 H99 F99 I99 K97 
18 10 8	..VVDE..BCDEAABCFI.JBCFIHJNNF.H...KK V98 B99 C99 D99 E99 H99 F99 I98 K97 
18 10 8	.VV.D...BCDEAABCFE..BCFIHJNNFIHJ..KK V99 B99 C99 D99 H99 J99 F99 I99 K97 
18 10 8	.VV.DE..BCDEAABCFIH.BCFIHJNNF..J..KK V99 B99 C99 D99 E99 J99 F99 I98 K97 
18 10 8	..VVDE..BCDEAABCFI..BCFIHJNNF.HJ..KK V98 B99 C99 D99 E99 H99 J99 F99 I98 K97 
18 10 8	.VV.DE..BCDEAABCFI.JBCFIHJNNF.HKK... V99 B99 C99 D99 E99 H99 F99 I98 K96 
18 10 8	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJKK.. V99 B99 C99 D99 E99 H99 J99 F99 I98 K99 
18 10 8	VV..DE..BCDEAABCFI..BCFIHJNNF.HJ..KK B99 C99 D99 E99 H99 J99 F99 I98 K97 
18 10 8	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJ..KK V99 B99 C99 D99 E99 H99 J99 F99 I98 K97 
19 11 8	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJ..KK V99 B99 C99 D99 E99 H99 J99 F99 I98 K97 
19 11 8	..VVDE..BCDEAABCFI..BCFIHJNNF.HJ..KK V98 B99 C99 D99 E99 H99 J99 F99 I98 K97 
