4 0 4	.B....SB.CDESAACDEHHHGDE..VG....VWW. 
15 11 4	...C..S..CDESAAGDEHHHGDE.BV....BV.WW B96 C99 D98 A98 H96 G97 W99 
15 11 4	.BVC.E.BVC.EAA..DESHHHD.S..GD....GWW S98 C99 D97 E99 A99 H95 G99 V96 W99 
15 11 4	.B..D..B.CD..AACD.HHHG.ES.VG.ES.VWWE S97 C98 D99 E98 H98 G98 W98 
15 11 4	S..C.ES..C.E..AADEHHH.D..BVGD..BVGWW B96 S99 C99 D97 E99 A99 H96 G99 W99 
15 11 4	...C.....C....AADESHHHDESBVGDE.BVGWW B96 C99 D97 E99 A99 S98 H97 G99 W99 
15 11 4	.B.CD..B.CD..AAGD.HHHG.ES.V..ES.VWWE S97 C99 D99 E98 H98 G97 W98 
15 10 5	.B.....B.C.E.AACDEHHHGDES.VGD.S.VWW. S97 C98 D99 H98 G98 W98 
15 13 2	SBVC..SBVCDE.AA.DEHHH.DE...G.....GWW S99 C99 D98 E98 A98 H94 G99 V96 W99 
15 10 5	.B.C...B.C.E.AAGDEHHHGDES.V.D.S.VWW. S97 C99 D99 H98 G97 W98 
15 11 4	...CDE...CDE.AA.DEHHH...SBVG..SBVGWW B96 C99 D99 S97 E99 A98 H96 G99 W99 
15 11 4	...CDE...CDE.AA.DESHHH..SBVG...BVGWW B96 C99 D99 E99 A98 S98 H97 G99 W99 
15 12 3	...CD....CD...AADEHHHG.ESBVG.ESBVWW. B96 C99 D99 S97 E99 A99 H96 G98 W98 
15 11 4	...CD....CD..AA.DEHHH..ESBVG.ESBVGWW B96 C99 D99 S97 E99 A98 H96 G99 W99 
15 10 5	....D....CDESAACDESBHHHE.BVG....VGWW C98 D99 S99 A98 B97 H98 G99 W99 
15 10 5	S...D.S..CDE.AACDE..HHHE.BVG...BVGWW B96 S99 C98 D99 A98 H98 G99 W99 
15 10 5	.B...E.B.CDE.AACDEHHHGD.S.VG..S.VWW. S97 C98 E99 H98 G98 W98 
15 11 4	....D....CDE.AACDEHHH..ESBVG..SBVGWW C98 D99 A98 H96 S97 B96 G99 W99 
15 10 5	.B.CD..B.CDE.AAGDEHHHG.ES.V...S.VWW. S97 C99 D99 H98 G97 W98 
15 12 3	.BVCD..BVCDE.AA.DES.HHHES..G.....GWW S98 C99 D99 E98 A98 H96 G99 V96 W99 
15 11 4	....D....CDEAA.CDEHHH..ESBVG..SBVGWW C98 D99 A97 H96 S97 B96 G99 W99 
15 11 4	...C.ES..C.ESAA.DEHHH.D..BVGD..BVGWW B96 C99 D97 E99 A98 H96 G99 W99 
15 12 3	.BVCD..BVCDE.AA.DE..HHHES..G..S..GWW S97 C99 D99 E98 A98 H96 G99 V96 W99 
15 9 6	.B.....B.....AACDEHHHCDES.VGDES.VGWW S97 C97 D99 E99 H98 G99 W99 
15 9 6	.B.CD..B.CD..AAGDEHHHG.ES.V..ES.V.WW S97 C99 D99 E99 H98 G97 W99 
15 12 3	.BVCD..BVCDE.AA.DEHHH..ES..G..S..GWW S97 C99 D99 E98 A98 H94 G99 V96 W99 
15 12 3	.BVC.E.BVCDE.AA.DEHHH.D.S..G..S..GWW S97 C99 D98 E99 A98 H94 G99 V96 W99 
15 13 2	.BVC...BVCDE.AA.DEHHH.DES..G..S..GWW S97 C99 D98 E98 A98 H94 G99 V96 W99 
15 9 6	.B.C...B.C...AAGDEHHHGDES.V.DES.V.WW S97 C99 D99 E99 H98 G97 W99 
15 11 4	S..CD.S..CD.AA..DEHHH..E.BVG.E.BVGWW B96 S99 C99 D99 E99 A97 H96 G99 W99 
15 9 6	.B..D..B..D..AACDEHHHC.ES.VG.ES.VGWW S97 C97 D99 E99 H98 G99 W99 
15 9 6	.B.C.E.B.C.E.AAGDEHHHGD.S.V.D.S.V.WW S97 C99 D99 E99 H98 G97 W99 
15 11 4	......S...DESAACDEHHHCDE.BVG...BVGWW C97 D98 A98 H96 B96 G99 W99 
15 10 5	S...D.S..CDEAA.CDE..HHHE.BVG...BVGWW B96 S99 C98 D99 A97 H98 G99 W99 
15 12 3	.BVCD..BVCDE..AADES.HHHES..G.....GWW S98 C99 D99 E98 A97 H96 G99 V96 W99 
15 9 6	.B..DE.B..DE.AACDEHHHC..S.VG..S.VGWW S97 C97 D99 E99 H98 G99 W99 
15 9 6	.B..D..B.CD.AA.CDEHHHG.ES.VG.ES.V.WW S97 D99 E99 A99 H98 G98 W99 
15 9 6	.B...E.B...E.AACDEHHHCD.S.VGD.S.VGWW S97 C97 D99 E99 H98 G99 W99 
15 9 6	.B..D..B..D.AA.CDEHHHC.ES.VG.ES.VGWW S97 C99 D99 E99 A99 H98 G99 W99 
15 11 4	SBV...SBVC.EAA.CDEHHH.DE...GD....GWW S99 D97 E98 A99 H94 G99 V96 W99 
15 11 4	SBV.D.SBVCDE.AACDEHHH..E...G.....GWW S99 D99 E98 A98 H94 G99 V96 W99 
15 11 4	SBVC.ESBVC.EAA..DEHHH.D....GD....GWW S99 C99 D97 E99 A99 H94 G99 V96 W99 
15 11 4	SBV..ESBVCDE.AACDEHHH.D....G.....GWW S99 D98 E99 A98 H94 G99 V96 W99 
15 11 4	..VCDE..VCDEAA..DE...HHHSB.G..SB.GWW B96 C99 D99 E99 A97 H97 S97 V96 G99 W99 
15 11 4	SBV...SBVCD.AA.CDEHHH.DE...G.E...GWW S99 D98 E97 A99 H94 G99 V96 W99 
15 9 6	.B.CDE.B.CDE.AAGDEHHHG..S.V...S.V.WW S97 C99 D99 E99 H98 G97 W99 
15 11 4	...CDE.B.CDE.BAADEHHHG..S.VG..S.V.WW B99 C99 D99 E99 A99 H98 G98 S97 W99 
15 13 2	...CD....CD.AA..D.HHHG.ESBVG.ESBVWWE B96 C99 D99 S97 E98 A97 H96 G98 W98 
15 13 2	S..CD.S..CD.AA..D.HHHG.E.BVG.E.BVWWE B96 C99 D99 S99 E98 A97 H96 G98 W98 
15 10 5	SBV.D.SBVCD.AA.CDEHHH..E...G.E...GWW S99 D99 E97 A99 H94 G99 V96 W99 
15 14 1	...C.....CD..AA.D.HHHGDESBVG.ESBVWWE B96 C99 D98 S97 E98 A98 H96 G98 W98 
15 14 1	...C.....CD.AA..D.HHHGDESBVG.ESBVWWE B96 C99 D98 S97 E98 A97 H96 G98 W98 
15 10 5	SBV.DESBVCDE.AACDEHHH......G.....GWW S99 D99 E99 A98 H94 G99 V96 W99 
15 9 6	.B..DE.B.CDEAA.CDEHHHG..S.VG..S.V.WW S97 D99 E99 A99 H98 G98 W99 
15 10 5	....D....CDEAA.CDE..HHHESBVG..SBVGWW C98 D99 A97 H98 S97 B96 G99 W99 
15 10 5	SBV..ESBVC.EAA.CDEHHH.D....GD....GWW S99 D97 E99 A99 H94 G99 V96 W99 
15 14 1	S..C..S..CD..AA.D.HHHGDE.BVG.E.BVWWE B96 C99 D98 S99 E98 A98 H96 G98 W98 
15 14 1	S..C..S..CD.AA..D.HHHGDE.BVG.E.BVWWE B96 C99 D98 S99 E98 A97 H96 G98 W98 
15 11 4	...C.E.B.C.E.BAADEHHHGD.S.VGD.S.V.WW B99 C99 D99 E99 A99 H98 G98 S97 W99 
15 12 3	...C..S..C..S.AADEHHHGDE.BVGDE.BVWW. B96 C99 D97 E99 A99 H96 G98 W98 
15 13 2	...CD....CD..AA.D.HHHG.ESBVG.ESBVWWE B96 C99 D99 S97 E98 A98 H96 G98 W98 
15 13 2	...C..S..CD.S.AADEHHHGDE.BVG.E.BVWW. B96 C99 D98 E97 A99 H96 G98 W98 
15 13 2	...C.....C....AAD.HHHGDESBVGDESBVWWE B96 C99 D97 S97 E98 A99 H96 G98 W98 
15 10 5	....D....CDESAACDES.HHHE.BVG...BVGWW C98 D99 S99 A98 H98 B96 G99 W99 
15 12 3	S..C..S..C.EAA..DEHHHGDE.BVGD..BV.WW B96 S99 C99 D97 A97 H96 G98 W99 
15 11 4	..VCDE..VCDE.BAADESB.HHHS..G.....GWW B98 V96 C99 D99 E99 A97 S98 H97 G99 W99 
15 11 4	..VCDE..VCDE..AADES..HHHSB.G...B.GWW B96 V96 C99 D99 E99 A97 S98 H97 G99 W99 
15 11 4	.BVCDE.BVCDE..AADES.HHH.S..G.....GWW S98 C99 D99 E99 A97 H96 G99 V96 W99 
15 11 4	..VCDE..VCDE..AADESB.HHHSB.G.....GWW B97 V96 C99 D99 E99 A97 S98 H97 G99 W99 
15 10 5	....D....CDE.AACDE.BHHHESBVG..S.VGWW C98 D99 A98 B97 H98 S97 G99 W99 
15 11 4	.BVCDE.BVCDE.AA.DES.HHH.S..G.....GWW S98 C99 D99 E99 A98 H96 G99 V96 W99 
15 11 4	..VCDE.BVCDE.BAADES..HHHS..G.....GWW B99 V96 C99 D99 E99 A97 S98 H97 G99 W99 
15 11 4	S..CD.S..CD..AA.DE.HHH.E.BVG.E.BVGWW B96 S99 C99 D99 E99 A98 H97 G99 W99 
15 13 2	.BVC...BVCDEAA..DEHHH.DES..G..S..GWW S97 C99 D98 E98 A99 H94 G99 V96 W99 
15 13 2	.BVC...BVCDE..AADE.HHHDES..G..S..GWW S97 C99 D98 E98 A97 H95 G99 V96 W99 
15 13 2	.BVC...BVCDE.AA.DE.HHHDES..G..S..GWW S97 C99 D98 E98 A98 H95 G99 V96 W99 
16 12 4	SBV...SBVCDEAA.CDEHHHGDE...G......WW S99 D98 E98 A99 H94 G98 V96 W99 
16 11 5	....D....CDEAA.CDESHHH.ESBVG...BVGWW C98 D99 A97 S98 H97 B96 G99 W99 
16 11 5	SBV.D.SBVCDEAA.CDEHHHG.E...G......WW S99 D99 E98 A99 H94 G98 V96 W99 
16 12 4	..VCDESBVCDESBAADE...HHH...G.....GWW B99 V96 C99 D99 E99 A97 H97 S94 G99 W99 
16 14 2	S.VC..SBVCDE.BAADE.HHHDE...G.....GWW B99 S99 C99 D98 E98 A97 H95 G99 V96 W99 
16 12 4	S..C..S..C....AADEHHHGDE.BVGDE.BV.WW B96 S99 C99 D97 E99 A99 H96 G98 W99 
16 10 6	.B.CDE.BVCDEAAV.DE.HHH..S..G..S..GWW S97 C99 D99 E99 A99 H95 G99 V97 W99 
16 13 3	.BVCD..BVCDE..AADESHHH.ES..G.....GWW S96 C99 D99 E98 A97 H95 G99 V96 W99 
16 14 2	..VC...BVCDE.BAADE.HHHDES..G..S..GWW B99 V96 C99 D98 E98 A97 H95 S97 G99 W99 
16 10 6	.B..DE.B.CDEAA.CDEHHHG..S.VG..S.VWW. S97 D99 E99 A99 H98 G98 W98 
16 12 4	.BVCDESBVCDES.AADE.HHH.....G.....GWW S94 C99 D99 E99 A97 H95 G99 V96 W99 
16 12 4	...C.E...C.ES.AADESHHHD..BVGD..BVGWW B96 C99 D97 S99 E99 A99 H97 G99 W99 
16 12 4	...CDES..CDESAA.DEHHHG...BVG...BVWW. B96 C99 D99 E99 A98 H96 G98 W98 
16 13 3	.BVCD.SBVCDESAA.DE.HHH.E...G.....GWW S94 C99 D99 E98 A98 H95 G99 V96 W99 
16 13 3	.BVCD..BVCDE..AADE..HHHES..G..S..GWW S97 C99 D99 E98 A97 H94 G99 V96 W99 
16 13 3	.BVCD.SBVCDES.AADE.HHH.E...G.....GWW S94 C99 D99 E98 A97 H95 G99 V96 W99 
16 10 6	.B.CDE.BVCDEAAV.DEHHH...S..G..S..GWW S97 C99 D99 E99 A99 H94 G99 V97 W99 
16 10 6	.B.CDE.BVCDEAAV.DE..HHH.S..G..S..GWW S97 C99 D99 E99 A99 H96 G99 V97 W99 
16 10 6	.B.CDE.BVCDEAAV.DESHHH..S..G.....GWW S98 C99 D99 E99 A99 H95 G99 V97 W99 
16 11 5	.B.CD..B.CD..AAGDEHHHG.ES.V..ES.VWW. S97 C99 D99 E99 H98 G97 W98 
16 13 3	...C.E...CDE..AADEHHHGD.SBVG..SBV.WW B96 C99 D98 S97 E99 A99 H96 G98 W99 
16 13 3	.BVC.E.BVCDE..AADESHHHD.S..G.....GWW S96 C99 D98 E99 A97 H95 G99 V96 W99 
16 13 3	...C.....CD...AADEHHHGDESBVG.ESBV.WW B96 C99 D98 S97 E99 A99 H96 G98 W99 
16 13 3	.BVC...BVCD...AADE.HHHDES..G.ES..GWW S97 C99 D98 E97 A97 H95 G99 V96 W99 
16 13 3	.BVC.ESBVCDESAA.DE.HHHD....G.....GWW S94 C99 D98 E99 A98 H95 G99 V96 W99 
16 12 4	.BVCDE.BVCDE..AADEHHHG..S..G..S...WW S97 C99 D99 E99 A97 H94 G98 V96 W99 
16 12 4	..VCDES.VCDES.AADE...HHH.B.G...B.GWW B96 V96 C99 D99 E99 A97 H97 S94 G99 W99 
16 12 4	S..C.ES..C.E..AADEHHHGD..BVGD..BV.WW B96 S99 C99 D97 E99 A99 H96 G98 W99 
16 10 6	.B...E.B.C.E.AACDEHHHGD.S.VGD.S.V.WW S97 C98 D99 E99 H98 G98 W99 
16 12 4	.BVCDESBVCDES.AADE..HHH....G.....GWW S94 C99 D99 E99 A97 H96 G99 V96 W99 
16 11 5	......S....ESAACDEHHHCDE.BVGD..BVGWW C97 A98 D97 H96 B96 G99 W99 
16 12 4	..VCDES.VCDES.AADE.B.HHH.B.G.....GWW B97 V96 C99 D99 E99 A97 H97 S94 G99 W99 
16 12 4	..VCDES.VCDESBAADE.B.HHH...G.....GWW B98 V96 C99 D99 E99 A97 H97 S94 G99 W99 
16 11 5	.B..D..B.CD..AACDEHHHG.ES.VG.ES.VWW. S97 C98 D99 E99 H98 G98 W98 
16 13 3	...C.....CD.AA..DEHHH.DESBVG.ESBVGWW B96 C99 D98 S97 E99 A97 H96 G99 W99 
16 13 3	.........CDEAA.CDEHHH.DESBVG..SBVGWW C98 D98 A97 H96 S97 B96 G99 W99 
16 13 3	S..C.ES..CDE..AADEHHHGD..BVG...BVWW. B96 C99 D98 S99 E99 A99 H96 G98 W98 
16 11 5	.B.....B.C...AACDEHHHGDES.VGDES.VWW. S97 C98 D99 E99 H98 G98 W98 
16 13 3	SBVC..SBVCD...AADE.HHHDE...G.E...GWW S99 C99 D98 E97 A97 H95 G99 V96 W99 
16 13 3	...C.ES..CDESAA.DEHHHGD..BVG...BVWW. B96 C99 D98 E99 A98 H96 G98 W98 
16 12 4	SBVCD.SBVCD...AADE.HHH.E...G.E...GWW S99 C99 D99 E97 A97 H95 G99 V96 W99 
16 12 4	SBVCDESBVCDE..AADEHHHG.....G......WW S99 C99 D99 E99 A97 H94 G98 V96 W99 
16 12 4	...C.E...C.EAA..DESHHHD.SBVGD..BVGWW B96 C99 D97 E99 A97 S98 H97 G99 W99 
16 12 4	S..CDES..CDE..AADEHHHG...BVG...BVWW. B96 S99 C99 D99 E99 A99 H96 G98 W98 
16 13 3	SBVC..SBVC.E..AADE.HHHDE...GD....GWW S99 C99 D97 E98 A97 H95 G99 V96 W99 
16 13 3	SBVC..SBVCD.AA..DEHHH.DE...G.E...GWW S99 C99 D98 E97 A99 H94 G99 V96 W99 
16 13 3	SBVC..SBVC.EAA..DEHHH.DE...GD....GWW S99 C99 D97 E98 A99 H94 G99 V96 W99 
16 11 5	...CDE...CDEAAV.DES.VHHHSB.G...B.GWW B96 C99 D99 E99 A97 S98 H97 V98 G99 W99 
16 13 3	S..CD.S..CD.AA..DEHHHG.E.BVG.E.BVWW. B96 S99 C99 D99 E99 A97 H96 G98 W98 
16 11 5	...CDE..VCDEAAV.DESB.HHHSB.G.....GWW B97 C99 D99 E99 A97 S98 H97 V97 G99 W99 
16 11 5	...CDE...CDEAAV.DESBVHHHSB.G.....GWW B97 C99 D99 E99 A97 S98 H97 V98 G99 W99 
16 13 3	S.VCD.S.VCDE..AADE..HHHE.B.G...B.GWW B96 S99 C99 D99 E98 A97 H96 G99 V96 W99 
16 12 4	...C.....C..S.AADESHHHDE.BVGDE.BVGWW B96 C99 D97 S99 E99 A99 H97 G99 W99 
16 13 3	.BVCD.SBVCDESAA.DE..HHHE...G.....GWW S98 V96 C99 D99 E98 A98 H96 G99 W99 
16 13 3	...C.....CD.AA..DEHHHGDESBVG.ESBV.WW B96 C99 D98 S97 E99 A97 H96 G98 W99 
16 11 5	.B.C...B.C...AAGDEHHHGDES.V.DES.VWW. S97 C99 D99 E99 H98 G97 W98 
16 13 3	...C.E...CDE.AA.DEHHHGD.SBVG..SBV.WW B96 C99 D98 S97 E99 A98 H96 G98 W99 
16 12 4	..VCDE..VCDEAA..DE.BHHH.SB.G..S..GWW B97 C99 D99 E99 A97 H96 S97 V96 G99 W99 
16 13 3	...C.....CD..AA.DEHHHGDESBVG.ESBV.WW B96 C99 D98 S97 E99 A98 H96 G98 W99 
16 12 4	...C.....C...AA.DESHHHDESBVGDE.BVGWW B96 C99 D97 E99 A98 S98 H97 G99 W99 
16 12 4	...C.....C....AADE.HHHDESBVGDESBVGWW B96 C99 D97 S97 E99 A99 H97 G99 W99 
16 12 4	...C.E.B.C.E.BAADEHHHGD.S.VGD.S.VWW. B99 C99 D99 E99 A99 H98 G98 S97 W98 
16 12 4	...C.....C...AA.DEHHH.DESBVGDESBVGWW B96 C99 D97 S97 E99 A98 H96 G99 W99 
16 12 4	...C.E...C.E.AA.DEHHH.D.SBVGD.SBVGWW B96 C99 D97 S97 E99 A98 H96 G99 W99 
16 12 4	.........C.E.AACDEHHH.DESBVGD.SBVGWW C98 A98 D97 H96 S97 B96 G99 W99 
16 12 4	...CDE...CDEAA..DEHHHG..SBVG..SBV.WW B96 C99 D99 S97 E99 A97 H96 G98 W99 
16 12 4	S.VCDES.VCDEAA..DE.BHHH..B.G.....GWW B97 S99 C99 D99 E99 A97 H96 G99 V96 W99 
16 12 4	...CD....CD.AA..DEHHHG.ESBVG.ESBV.WW B96 C99 D99 S97 E99 A97 H96 G98 W99 
16 11 5	S..CDES.VCDEAAV.DE.B.HHH.B.G.....GWW B97 S99 C99 D99 E99 A97 H97 G99 V97 W99 
16 12 4	...C.E...C.E.AA.DESHHHD.SBVGD..BVGWW B96 C99 D97 E99 A98 S98 H97 G99 W99 
16 12 4	...C.....C....AADEHHHGDESBVGDESBV.WW B96 C99 D97 S97 E99 A99 H96 G98 W99 
16 12 4	...C.E...C.E..AADEHHHGD.SBVGD.SBV.WW B96 C99 D97 S97 E99 A99 H96 G98 W99 
16 11 5	S..CDES..CDEAAV.DE.BVHHH.B.G.....GWW B97 S99 C99 D99 E99 A97 H97 G99 V98 W99 
16 13 3	S.VCD.S.VCDEAA..DE.BHHHE.B.G.....GWW B97 S99 C99 D99 E98 A97 H96 G99 V96 W99 
16 12 4	...CDE...CDE.AA.DEHHHG..SBVG..SBV.WW B96 C99 D99 S97 E99 A98 H96 G98 W99 
16 12 4	...CD....CD..AA.DEHHHG.ESBVG.ESBV.WW B96 C99 D99 S97 E99 A98 H96 G98 W99 
16 13 3	..VCD...VCDEAA..DE.BHHHESB.G..S..GWW B97 C99 D99 E98 A97 H96 S97 V96 G99 W99 
16 14 2	...C.....CD..AA.DEHHHGDESBVG.ESBVWW. B96 C99 D98 S97 E99 A98 H96 G98 W98 
16 12 4	S.VCDES.VCDEAA..DEHHH....B.G...B.GWW B96 S99 C99 D99 E99 A97 H94 G99 V96 W99 
16 11 5	S..CDES.VCDEAAV.DE...HHH.B.G...B.GWW B96 S99 C99 D99 E99 A97 H97 G99 V97 W99 
16 12 4	...CDE.B.CDE.BAADEHHHG..S.VG..S.VWW. B99 C99 D99 E99 A99 H98 G98 S97 W98 
16 12 4	...C.E...C.EAA..DEHHH.D.SBVGD.SBVGWW B96 C99 D97 S97 E99 A97 H96 G99 W99 
16 12 4	...C.....C..AA..DEHHH.DESBVGDESBVGWW B96 C99 D97 S97 E99 A97 H96 G99 W99 
16 13 3	S.VC.ES.VCDEAA..DEHHH.D..B.G...B.GWW B96 S99 C99 D98 E99 A97 H94 G99 V96 W99 
16 13 3	S.VCD.S.VCDEAA..DEHHH..E.B.G...B.GWW B96 S99 C99 D99 E98 A97 H94 G99 V96 W99 
16 12 4	.........C.EAA.CDEHHH.DESBVGD.SBVGWW C98 A97 D97 H96 S97 B96 G99 W99 
16 11 5	S..CDES..CDEAAV.DE..VHHH.B.G...B.GWW B96 S99 C99 D99 E99 A97 H97 G99 V98 W99 
16 14 2	S.VC..S.VCDEAA..DEHHH.DE.B.G...B.GWW B96 S99 C99 D98 E98 A97 H94 G99 V96 W99 
16 13 3	...C.E...CDEAA..DEHHHGD.SBVG..SBV.WW B96 C99 D98 S97 E99 A97 H96 G98 W99 
16 12 4	S.VCDES.VCDE..AADE.HHH...B.G...B.GWW B96 S99 C99 D99 E99 A97 H95 G99 V96 W99 
16 12 4	...C.....C..AA..DESHHHDESBVGDE.BVGWW B96 C99 D97 E99 A97 S98 H97 G99 W99 
16 13 3	.BVCD..BVCDE..AADEHHHG.ES..G..S...WW S97 C99 D99 E98 A97 H94 G98 V96 W99 
16 13 3	S.VC.ES.VCDE..AADE.HHHD..B.G...B.GWW B96 S99 C99 D98 E99 A97 H95 G99 V96 W99 
16 12 4	...C.E...C.ESAA.DESHHHD..BVGD..BVGWW B96 C99 D97 S99 E99 A98 H97 G99 W99 
16 14 2	.BVC...BVCDE..AADEHHHGDES..G..S...WW S97 C99 D98 E98 A97 H94 G98 V96 W99 
16 14 2	S.VC..S.VCDE..AADE.HHHDE.B.G...B.GWW B96 S99 C99 D98 E98 A97 H95 G99 V96 W99 
16 12 4	S.VCDES.VCDE..AADEHHH....B.G...B.GWW B96 S99 C99 D99 E99 A97 H94 G99 V96 W99 
16 13 3	.BVC.E.BVCDE..AADEHHHGD.S..G..S...WW S97 C99 D98 E99 A97 H94 G98 V96 W99 
16 11 5	...CDE...CDEAAV.DE.BVHHHSB.G..S..GWW B97 C99 D99 E99 A97 H97 S97 V98 G99 W99 
16 11 5	...CDE..VCDEAAV.DE.B.HHHSB.G..S..GWW B97 C99 D99 E99 A97 H97 S97 V97 G99 W99 
16 12 4	...C.E...C.E..AADE.HHHD.SBVGD.SBVGWW B96 C99 D97 S97 E99 A99 H97 G99 W99 
16 11 5	...CDE..VCDEAAV.DES..HHHSB.G...B.GWW B96 C99 D99 E99 A97 S98 H97 V97 G99 W99 
16 12 4	SBVCD.SBVCD..AA.DE.HHH.E...G.E...GWW S99 C99 D99 E97 A98 H95 G99 V96 W99 
16 10 6	.B.CDE.BVCDEAAV.DES.HHH.S..G.....GWW S98 C99 D99 E99 A99 H96 G99 V97 W99 
16 12 4	..VCDE..VCDEAA..DESBHHH.SB.G.....GWW B97 C99 D99 E99 A97 S98 H96 V96 G99 W99 
16 11 5	.BV.DESBVCDESAACDEHHH......G.....GWW S98 V96 D99 E99 A98 H94 G99 W99 
16 12 4	..VCDE..VCDE..AADESBHHH.SB.G.....GWW B97 V96 C99 D99 E99 A97 S98 H96 G99 W99 
16 14 2	.BVC...BVCDEAA..DEHHHGDES..G..S...WW S97 C99 D98 E98 A99 H94 G98 V96 W99 
16 12 4	..VCDE..VCDE.BAADESBHHH.S..G.....GWW B98 V96 C99 D99 E99 A97 S98 H96 G99 W99 
16 12 4	..VCDE..VCDE..AADES.HHH.SB.G...B.GWW B96 V96 C99 D99 E99 A97 S98 H96 G99 W99 
16 10 6	....DES..CDESAACDE...HHH.BVG...BVGWW C98 D99 E99 A98 H97 B96 G99 W99 
16 14 2	.BVC...BVCDE.AA.DESHHHDES..G.....GWW S96 V96 C99 D98 E98 A98 H95 G99 W99 
16 14 2	S..C..S..C..AA..D.HHHGDE.BVGDE.BVWWE B96 C99 D97 S99 E98 A97 H96 G98 W98 
16 12 4	......S..CDESAACDEHHHGDE.BVG...BV.WW C98 D98 A98 H96 G98 B96 W99 
16 12 4	..VCDE..VCDEAA..DEHHH...SB.G..SB.GWW B96 C99 D99 E99 A97 H94 S97 V96 G99 W99 
16 14 2	...C.....C..AA..D.HHHGDESBVGDESBVWWE B96 C99 D97 S97 E98 A97 H96 G98 W98 
16 12 4	..VCDE..VCDE.AA.DESB.HHHSB.G.....GWW B97 C99 D99 E99 A96 S98 H97 V96 G99 W99 
16 13 3	..VC.E..VCDEAA..DEHHH.D.SB.G..SB.GWW B96 C99 D98 E99 A97 H94 S97 V96 G99 W99 
16 13 3	..VCD...VCDEAA..DEHHH..ESB.G..SB.GWW B96 C99 D99 E98 A97 H94 S97 V96 G99 W99 
16 12 4	..VCDE..VCDEAA..DE.HHH..SB.G..SB.GWW B96 C99 D99 E99 A97 H95 S97 V96 G99 W99 
16 14 2	..VC....VCDEAA..DEHHH.DESB.G..SB.GWW B96 C99 D98 E98 A97 H94 S97 V96 G99 W99 
16 12 4	..VCDE..VCDEAA..DE..HHH.SB.G..SB.GWW B96 C99 D99 E99 A97 H96 S97 V96 G99 W99 
16 12 4	..VCDE..VCDEAA..DESHHH..SB.G...B.GWW B96 C99 D99 E99 A97 S98 H95 V96 G99 W99 
16 13 3	SBVC.ESBVCDEAA..DEHHHGD....G......WW S99 C99 D98 E99 A99 H94 G98 V96 W99 
16 12 4	.BV..ESBVCDESAACDEHHH.D....G.....GWW S98 V96 E99 D98 A98 H94 G99 W99 
16 13 3	..VC.E..VCDEAA..DESHHHD.SB.G...B.GWW B96 C99 D98 E99 A97 S98 H95 V96 G99 W99 
16 13 3	..VCD...VCDEAA..DESHHH.ESB.G...B.GWW B96 C99 D99 E98 A97 S98 H95 V96 G99 W99 
16 12 4	S.....S..CDE.AACDE.HHHDE.BVG...BVGWW B96 C98 D98 S99 A98 H97 G99 W99 
16 14 2	..VC....VCDEAA..DESHHHDESB.G...B.GWW B96 C99 D98 E98 A97 S98 H95 V96 G99 W99 
16 14 2	.BVC...BVCDE.AA.DEHHHGDES..G..S...WW S97 C99 D98 E98 A98 H94 G98 V96 W99 
16 14 2	.BVC...BVCDE..AADEHHH.DES..G..S..GWW S97 C99 D98 E98 A97 H94 G99 V96 W99 
16 12 4	.BV.D.SBVCDESAACDEHHH..E...G.....GWW S98 V96 D99 E98 A98 H94 G99 W99 
16 13 3	...C.E...CDEAA..DEHHH.D.SBVG..SBVGWW B96 C99 D98 S97 E99 A97 H96 G99 W99 
16 13 3	.BVC...BVCD..AA.DEHHH.DES..G.ES..GWW S97 C99 D98 E97 A98 H94 G99 V96 W99 
16 13 3	.BVC.E.BVCDE.AA.DEHHHGD.S..G..S...WW S97 C99 D98 E99 A98 H94 G98 V96 W99 
16 10 6	.BV.DE.BVCDEAA.CDE...HHHS..G..S..GWW S97 C98 D99 E99 A99 H97 G99 V96 W99 
16 13 3	SBVC..SBVC.E.AA.DEHHH.DE...GD....GWW S99 C99 D97 E98 A98 H94 G99 V96 W99 
16 13 3	.BVCD..BVCDE.AA.DEHHHG.ES..G..S...WW S97 C99 D99 E98 A98 H94 G98 V96 W99 
16 12 4	.........CDEAA.CDESHHHDESBVG...BVGWW C98 D98 A97 S98 H97 B96 G99 W99 
16 13 3	.BVC...BVC.E.AA.DEHHH.DES..GD.S..GWW S97 C99 D97 E98 A98 H94 G99 V96 W99 
16 13 3	.BVCD.SBVCDESAA.DEHHH..E...G.....GWW S98 V96 C99 D99 E98 A98 H94 G99 W99 
16 10 6	....D.S..CD.SAACDE..HHHE.BVG.E.BVGWW C98 D99 A98 E99 H98 B96 G99 W99 
16 13 3	...C.E...CDE.AA.DEHHH.D.SBVG..SBVGWW B96 C99 D98 S97 E99 A98 H96 G99 W99 
16 12 4	.........CDE.AACDE.HHHDESBVG..SBVGWW C98 D98 A98 H97 S97 B96 G99 W99 
16 10 6	.BV.DE.BVCDEAA.CDES..HHHS..G.....GWW S98 C98 D99 E99 A99 H97 G99 V96 W99 
16 13 3	SBVC.ESBVCDE..AADEHHHGD....G......WW S99 C99 D98 E99 A97 H94 G98 V96 W99 
16 13 3	SBVC..SBVC.E..AADEHHH.DE...GD....GWW S99 C99 D97 E98 A97 H94 G99 V96 W99 
