0 0 0	.B....SB.CDESAACDEHHHGDE..VG....VWW. 
13 13 0	....D....CD..AACDEHHHG.ESBVG.ESBV.WW C98 D99 A98 E99 H96 S97 B96 G98 W99 
13 13 0	..........D..AACDEHHHCDESBVG.ESBVGWW D98 A98 C97 E99 H96 S97 B96 G99 W99 
13 13 0	.............AACDEHHHCDESBVGDESBVGWW D97 A98 C97 E99 H96 S97 B96 G99 W99 
13 13 0	...C.....CD..AA.DEHHHGDESBVG.ESBV.WW B96 C99 D98 S97 A98 E99 H96 G98 W99 
13 13 0	...C.....CD..AAGDEHHHGDESBV..ESBV.WW B96 C99 D98 S97 A98 E99 H96 G97 W99 
13 13 0	...C.....C...AA.DEHHHGDESBVGDESBV.WW B96 C99 D97 S97 A98 E99 H96 G98 W99 
13 13 0	...C.....C...AAGDEHHHGDESBV.DESBV.WW B96 C99 D97 S97 A98 E99 H96 G97 W99 
13 13 0	...CD....CD..AA.DEHHHG.ESBVG.ESBVWW. B96 C99 D99 S97 A98 E99 H96 G98 W98 
13 13 0	...CD....CD..AAGDEHHHG.ESBV..ESBVWW. B96 C99 D99 S97 A98 E99 H96 G97 W98 
13 13 0	.........CD.AA.CDE.HHHDESBVG.ESBVGWW D98 C98 A97 E99 H97 S97 B96 G99 W99 
13 13 0	.........C..AA.CDE.HHHDESBVGDESBVGWW D97 C98 A97 E99 H97 S97 B96 G99 W99 
13 13 0	.........CD.AA.CDEHHH.DESBVG.ESBVGWW D98 C98 A97 E99 H96 S97 B96 G99 W99 
13 13 0	.........C..AA.CDEHHH.DESBVGDESBVGWW D97 C98 A97 E99 H96 S97 B96 G99 W99 
13 13 0	....D....CD.AA.CDEHHHG.ESBVG.ESBV.WW C98 D99 A97 E99 H96 S97 B96 G98 W99 
13 13 0	..........D.AA.CDEHHHCDESBVG.ESBVGWW D98 A97 C97 E99 H96 S97 B96 G99 W99 
13 13 0	............AA.CDEHHHCDESBVGDESBVGWW D97 A97 C97 E99 H96 S97 B96 G99 W99 
13 13 0	...C.....CD.AA..DEHHHGDESBVG.ESBV.WW B96 C99 D98 S97 A97 E99 H96 G98 W99 
13 13 0	...C.....CD.AA.GDEHHHGDESBV..ESBV.WW B96 C99 D98 S97 A97 E99 H96 G97 W99 
13 13 0	...C.....C..AA..DEHHHGDESBVGDESBV.WW B96 C99 D97 S97 A97 E99 H96 G98 W99 
13 13 0	...C.....C..AA.GDEHHHGDESBV.DESBV.WW B96 C99 D97 S97 A97 E99 H96 G97 W99 
13 13 0	...CD....CD.AA..DEHHHG.ESBVG.ESBVWW. B96 C99 D99 S97 A97 E99 H96 G98 W98 
13 13 0	...CD....CD.AA.GDEHHHG.ESBV..ESBVWW. B96 C99 D99 S97 A97 E99 H96 G97 W98 
13 13 0	...C.....CD...AADEHHHGDESBVG.ESBVWW. B96 C99 D98 S97 A99 E99 H96 G98 W98 
13 13 0	...C.....C....AADEHHHGDESBVGDESBVWW. B96 C99 D97 S97 A99 E99 H96 G98 W98 
13 13 0	......S..CD.SAACDEHHHGDE.BVG.E.BV.WW D98 C98 A98 E99 H96 B96 G98 W99 
13 13 0	......S..C..SAACDEHHHGDE.BVGDE.BV.WW D97 C98 A98 E99 H96 B96 G98 W99 
13 13 0	....D.S..CD.SAACDEHHHG.E.BVG.E.BVWW. C98 D99 A98 E99 H96 B96 G98 W98 
13 13 0	...C..S..CD.SAA.DEHHHGDE.BVG.E.BVWW. B96 C99 D98 A98 E99 H96 G98 W98 
13 13 0	...C..S..CD.SAAGDEHHHGDE.BV..E.BVWW. B96 C99 D98 A98 E99 H96 G97 W98 
13 13 0	...C..S..C..SAA.DEHHHGDE.BVGDE.BVWW. B96 C99 D97 A98 E99 H96 G98 W98 
13 13 0	...C..S..C..SAAGDEHHHGDE.BV.DE.BVWW. B96 C99 D97 A98 E99 H96 G97 W98 
13 13 0	.....E...CDESAACDESHHHD..BVG...BVGWW D98 E99 C98 S99 A98 H97 B96 G99 W99 
13 13 0	.....E...C.ESAACDESHHHD..BVGD..BVGWW D97 E99 C98 S99 A98 H97 B96 G99 W99 
13 13 0	.....E...CDE.AACDESHHHD.SBVG...BVGWW D98 E99 C98 A98 S98 H97 B96 G99 W99 
13 13 0	.....E...C.E.AACDESHHHD.SBVGD..BVGWW D97 E99 C98 A98 S98 H97 B96 G99 W99 
13 13 0	.....E...CDEAA.CDESHHHD.SBVG...BVGWW D98 E99 C98 A97 S98 H97 B96 G99 W99 
13 13 0	.....E...C.EAA.CDESHHHD.SBVGD..BVGWW D97 E99 C98 A97 S98 H97 B96 G99 W99 
13 13 0	.....E...CDE.AACDE.HHHD.SBVG..SBVGWW D98 E99 C98 A98 H97 S97 B96 G99 W99 
13 13 0	.....E...C.E.AACDE.HHHD.SBVGD.SBVGWW D97 E99 C98 A98 H97 S97 B96 G99 W99 
13 13 0	.....E...CDE.AACDEHHH.D.SBVG..SBVGWW D98 E99 C98 A98 H96 S97 B96 G99 W99 
13 13 0	.....E...C.E.AACDEHHH.D.SBVGD.SBVGWW D97 E99 C98 A98 H96 S97 B96 G99 W99 
13 13 0	....DE...CDE.AACDEHHHG..SBVG..SBV.WW C98 D99 E99 A98 H96 S97 B96 G98 W99 
13 13 0	.....E....DE.AACDEHHHCD.SBVG..SBVGWW D98 E99 A98 C97 H96 S97 B96 G99 W99 
13 13 0	.....E.....E.AACDEHHHCD.SBVGD.SBVGWW D97 E99 A98 C97 H96 S97 B96 G99 W99 
13 13 0	...C.E...CDE.AA.DEHHHGD.SBVG..SBV.WW B96 C99 D98 E99 S97 A98 H96 G98 W99 
13 13 0	...C.E...CDE.AAGDEHHHGD.SBV...SBV.WW B96 C99 D98 E99 S97 A98 H96 G97 W99 
13 13 0	...C.E...C.E.AA.DEHHHGD.SBVGD.SBV.WW B96 C99 D97 E99 S97 A98 H96 G98 W99 
13 13 0	...C.E...C.E.AAGDEHHHGD.SBV.D.SBV.WW B96 C99 D97 E99 S97 A98 H96 G97 W99 
13 13 0	...CDE...CDE.AA.DEHHHG..SBVG..SBVWW. B96 C99 D99 E99 S97 A98 H96 G98 W98 
13 13 0	...CDE...CDE.AAGDEHHHG..SBV...SBVWW. B96 C99 D99 E99 S97 A98 H96 G97 W98 
13 13 0	.....E...CDEAA.CDE.HHHD.SBVG..SBVGWW D98 E99 C98 A97 H97 S97 B96 G99 W99 
13 13 0	.....E...C.EAA.CDE.HHHD.SBVGD.SBVGWW D97 E99 C98 A97 H97 S97 B96 G99 W99 
13 13 0	.....E...CDEAA.CDEHHH.D.SBVG..SBVGWW D98 E99 C98 A97 H96 S97 B96 G99 W99 
13 13 0	.....E...C.EAA.CDEHHH.D.SBVGD.SBVGWW D97 E99 C98 A97 H96 S97 B96 G99 W99 
13 13 0	....DE...CDEAA.CDEHHHG..SBVG..SBV.WW C98 D99 E99 A97 H96 S97 B96 G98 W99 
13 13 0	.....E....DEAA.CDEHHHCD.SBVG..SBVGWW D98 E99 A97 C97 H96 S97 B96 G99 W99 
13 13 0	.....E.....EAA.CDEHHHCD.SBVGD.SBVGWW D97 E99 A97 C97 H96 S97 B96 G99 W99 
13 13 0	...C.E...CDEAA..DEHHHGD.SBVG..SBV.WW B96 C99 D98 E99 S97 A97 H96 G98 W99 
13 13 0	...C.E...CDEAA.GDEHHHGD.SBV...SBV.WW B96 C99 D98 E99 S97 A97 H96 G97 W99 
13 13 0	...C.E...C.EAA..DEHHHGD.SBVGD.SBV.WW B96 C99 D97 E99 S97 A97 H96 G98 W99 
13 13 0	...C.E...C.EAA.GDEHHHGD.SBV.D.SBV.WW B96 C99 D97 E99 S97 A97 H96 G97 W99 
13 13 0	...CDE...CDEAA..DEHHHG..SBVG..SBVWW. B96 C99 D99 E99 S97 A97 H96 G98 W98 
13 13 0	...CDE...CDEAA.GDEHHHG..SBV...SBVWW. B96 C99 D99 E99 S97 A97 H96 G97 W98 
13 13 0	...C.E...CDE..AADEHHHGD.SBVG..SBVWW. B96 C99 D98 E99 S97 A99 H96 G98 W98 
13 13 0	...C.E...C.E..AADEHHHGD.SBVGD.SBVWW. B96 C99 D97 E99 S97 A99 H96 G98 W98 
13 13 0	.....ES..CDESAACDEHHHGD..BVG...BV.WW D98 E99 C98 A98 H96 B96 G98 W99 
13 13 0	.....ES..C.ESAACDEHHHGD..BVGD..BV.WW D97 E99 C98 A98 H96 B96 G98 W99 
13 13 0	....DES..CDESAACDEHHHG...BVG...BVWW. C98 D99 E99 A98 H96 B96 G98 W98 
13 13 0	...C.ES..CDESAA.DEHHHGD..BVG...BVWW. B96 C99 D98 E99 A98 H96 G98 W98 
13 13 0	...C.ES..CDESAAGDEHHHGD..BV....BVWW. B96 C99 D98 E99 A98 H96 G97 W98 
13 13 0	...C.ES..C.ESAA.DEHHHGD..BVGD..BVWW. B96 C99 D97 E99 A98 H96 G98 W98 
13 13 0	...C.ES..C.ESAAGDEHHHGD..BV.D..BVWW. B96 C99 D97 E99 A98 H96 G97 W98 
13 13 0	....DE..VCDEAAVCDESBHHH.SB.G.....GWW C98 D99 E99 A97 S98 B97 H96 V97 G99 W99 
13 13 0	..V.DE..VCDE.AACDESB.HHHSB.G.....GWW C98 D99 E99 A96 S98 B97 H97 V96 G99 W99 
13 13 0	..V.DE..VCDEAA.CDESBHHH.SB.G.....GWW C98 D99 E99 A97 S98 B97 H96 V96 G99 W99 
13 13 0	...CD...VCDEAAV.DESBHHHESB.G.....GWW B97 C99 D99 E98 S98 A97 H96 V97 G99 W99 
13 13 0	...CD...VCD.AAV.DESBHHHESB.G.E...GWW B97 C99 D99 E97 S98 A97 H96 V97 G99 W99 
13 13 0	..VCDE..VCDE.AA.DESBHHH.SB.G.....GWW B97 C99 D99 E99 S98 A96 H96 V96 G99 W99 
13 13 0	..VCD...VCDEAA..DESBHHHESB.G.....GWW B97 C99 D99 E98 S98 A97 H96 V96 G99 W99 
13 13 0	..VCD...VCD.AA..DESBHHHESB.G.E...GWW B97 C99 D99 E97 S98 A97 H96 V96 G99 W99 
13 13 0	....DE..VCDEAAVCDE.BHHH.SB.G..S..GWW C98 D99 E99 A97 B97 H96 S97 V97 G99 W99 
13 13 0	..V.DE..VCDE.AACDE.B.HHHSB.G..S..GWW C98 D99 E99 A96 B97 H97 S97 V96 G99 W99 
13 13 0	..V.DE..VCDEAA.CDE.BHHH.SB.G..S..GWW C98 D99 E99 A97 B97 H96 S97 V96 G99 W99 
13 13 0	...CD...VCDEAAV.DE.BHHHESB.G..S..GWW B97 C99 D99 E98 S97 A97 H96 V97 G99 W99 
13 13 0	...CD...VCD.AAV.DE.BHHHESB.G.ES..GWW B97 C99 D99 E97 S97 A97 H96 V97 G99 W99 
13 13 0	..VCDE..VCDE.AA.DE.BHHH.SB.G..S..GWW B97 C99 D99 E99 S97 A96 H96 V96 G99 W99 
13 13 0	..VCD...VCDEAA..DE.BHHHESB.G..S..GWW B97 C99 D99 E98 S97 A97 H96 V96 G99 W99 
13 13 0	..VCD...VCD.AA..DE.BHHHESB.G.ES..GWW B97 C99 D99 E97 S97 A97 H96 V96 G99 W99 
13 13 0	....DE..VCDEAAVCDES.HHH.SB.G...B.GWW C98 D99 E99 A97 S98 H96 B96 V97 G99 W99 
13 13 0	....DE..VCDEAAVCDESHHH..SB.G...B.GWW C98 D99 E99 A97 S98 H95 B96 V97 G99 W99 
13 13 0	..V.DE..VCDE.AACDES..HHHSB.G...B.GWW C98 D99 E99 A96 S98 H97 B96 V96 G99 W99 
13 13 0	..V.DE..VCDEAA.CDES.HHH.SB.G...B.GWW C98 D99 E99 A97 S98 H96 B96 V96 G99 W99 
13 13 0	..V.DE..VCDEAA.CDESHHH..SB.G...B.GWW C98 D99 E99 A97 S98 H95 B96 V96 G99 W99 
13 13 0	...CD...VCDEAAV.DES.HHHESB.G...B.GWW B96 C99 D99 E98 S98 A97 H96 V97 G99 W99 
13 13 0	...CD...VCD.AAV.DES.HHHESB.G.E.B.GWW B96 C99 D99 E97 S98 A97 H96 V97 G99 W99 
13 13 0	...C.E..VCDEAAV.DESHHHD.SB.G...B.GWW B96 C99 D98 E99 S98 A97 H95 V97 G99 W99 
13 13 0	...C.E..VC.EAAV.DESHHHD.SB.GD..B.GWW B96 C99 D97 E99 S98 A97 H95 V97 G99 W99 
13 13 0	...CD...VCDEAAV.DESHHH.ESB.G...B.GWW B96 C99 D99 E98 S98 A97 H95 V97 G99 W99 
13 13 0	...CD...VCD.AAV.DESHHH.ESB.G.E.B.GWW B96 C99 D99 E97 S98 A97 H95 V97 G99 W99 
13 13 0	..VCDE..VCDE.AA.DES.HHH.SB.G...B.GWW B96 C99 D99 E99 S98 A96 H96 V96 G99 W99 
13 13 0	..VCDE..VCDE.AA.DESHHH..SB.G...B.GWW B96 C99 D99 E99 S98 A96 H95 V96 G99 W99 
13 13 0	..VCD...VCDEAA..DES.HHHESB.G...B.GWW B96 C99 D99 E98 S98 A97 H96 V96 G99 W99 
13 13 0	..VCD...VCD.AA..DES.HHHESB.G.E.B.GWW B96 C99 D99 E97 S98 A97 H96 V96 G99 W99 
13 13 0	..VC.E..VCDEAA..DESHHHD.SB.G...B.GWW B96 C99 D98 E99 S98 A97 H95 V96 G99 W99 
13 13 0	..VC.E..VC.EAA..DESHHHD.SB.GD..B.GWW B96 C99 D97 E99 S98 A97 H95 V96 G99 W99 
13 13 0	..VCD...VCDEAA..DESHHH.ESB.G...B.GWW B96 C99 D99 E98 S98 A97 H95 V96 G99 W99 
13 13 0	..VCD...VCD.AA..DESHHH.ESB.G.E.B.GWW B96 C99 D99 E97 S98 A97 H95 V96 G99 W99 
13 13 0	....DE..VCDEAAVCDE..HHH.SB.G..SB.GWW C98 D99 E99 A97 H96 S97 B96 V97 G99 W99 
13 13 0	....DE..VCDEAAVCDE.HHH..SB.G..SB.GWW C98 D99 E99 A97 H95 S97 B96 V97 G99 W99 
13 13 0	....DE..VCDEAAVCDEHHH...SB.G..SB.GWW C98 D99 E99 A97 H94 S97 B96 V97 G99 W99 
13 13 0	..V.DE..VCDE.AACDE...HHHSB.G..SB.GWW C98 D99 E99 A96 H97 S97 B96 V96 G99 W99 
13 13 0	..V.DE..VCDEAA.CDE..HHH.SB.G..SB.GWW C98 D99 E99 A97 H96 S97 B96 V96 G99 W99 
13 13 0	..V.DE..VCDEAA.CDE.HHH..SB.G..SB.GWW C98 D99 E99 A97 H95 S97 B96 V96 G99 W99 
13 13 0	..V.DE..VCDEAA.CDEHHH...SB.G..SB.GWW C98 D99 E99 A97 H94 S97 B96 V96 G99 W99 
13 13 0	...CD...VCDEAAV.DE..HHHESB.G..SB.GWW B96 C99 D99 E98 S97 A97 H96 V97 G99 W99 
13 13 0	...CD...VCD.AAV.DE..HHHESB.G.ESB.GWW B96 C99 D99 E97 S97 A97 H96 V97 G99 W99 
13 13 0	...C.E..VCDEAAV.DE.HHHD.SB.G..SB.GWW B96 C99 D98 E99 S97 A97 H95 V97 G99 W99 
13 13 0	...C.E..VC.EAAV.DE.HHHD.SB.GD.SB.GWW B96 C99 D97 E99 S97 A97 H95 V97 G99 W99 
13 13 0	...CD...VCDEAAV.DE.HHH.ESB.G..SB.GWW B96 C99 D99 E98 S97 A97 H95 V97 G99 W99 
13 13 0	...CD...VCD.AAV.DE.HHH.ESB.G.ESB.GWW B96 C99 D99 E97 S97 A97 H95 V97 G99 W99 
13 13 0	....DE..V.DEAAVCDEHHHC..SB.G..SB.GWW C97 D99 E99 V97 A97 H94 S97 B96 G99 W99 
13 13 0	...C.E..VCDEAAV.DEHHH.D.SB.G..SB.GWW B96 C99 D98 E99 S97 A97 H94 V97 G99 W99 
13 13 0	...C.E..VC.EAAV.DEHHH.D.SB.GD.SB.GWW B96 C99 D97 E99 S97 A97 H94 V97 G99 W99 
13 13 0	...CD...VCDEAAV.DEHHH..ESB.G..SB.GWW B96 C99 D99 E98 S97 A97 H94 V97 G99 W99 
13 13 0	...CD...VCD.AAV.DEHHH..ESB.G.ESB.GWW B96 C99 D99 E97 S97 A97 H94 V97 G99 W99 
13 13 0	...CDE..VCDEAAV.DEHHHG..SB.G..SB..WW B96 C99 D99 E99 S97 A97 H94 V97 G98 W99 
13 13 0	...CDE..VCDEAAVGDEHHHG..SB....SB..WW B96 C99 D99 E99 S97 A97 H94 V97 G97 W99 
13 13 0	..VCDE..VCDE.AA.DE..HHH.SB.G..SB.GWW B96 C99 D99 E99 S97 A96 H96 V96 G99 W99 
13 13 0	..VCDE..VCDE.AA.DE.HHH..SB.G..SB.GWW B96 C99 D99 E99 S97 A96 H95 V96 G99 W99 
13 13 0	..VCDE..VCDE.AA.DEHHH...SB.G..SB.GWW B96 C99 D99 E99 S97 A96 H94 V96 G99 W99 
13 13 0	..VCD...VCDEAA..DE..HHHESB.G..SB.GWW B96 C99 D99 E98 S97 A97 H96 V96 G99 W99 
13 13 0	..VCD...VCD.AA..DE..HHHESB.G.ESB.GWW B96 C99 D99 E97 S97 A97 H96 V96 G99 W99 
13 13 0	..VC.E..VCDEAA..DE.HHHD.SB.G..SB.GWW B96 C99 D98 E99 S97 A97 H95 V96 G99 W99 
13 13 0	..VC.E..VC.EAA..DE.HHHD.SB.GD.SB.GWW B96 C99 D97 E99 S97 A97 H95 V96 G99 W99 
13 13 0	..VCD...VCDEAA..DE.HHH.ESB.G..SB.GWW B96 C99 D99 E98 S97 A97 H95 V96 G99 W99 
13 13 0	..VCD...VCD.AA..DE.HHH.ESB.G.ESB.GWW B96 C99 D99 E97 S97 A97 H95 V96 G99 W99 
13 13 0	..V.DE..V.DEAA.CDEHHHC..SB.G..SB.GWW B96 C97 D99 E99 S97 A97 H94 V96 G99 W99 
13 13 0	..VC.E..VCDEAA..DEHHH.D.SB.G..SB.GWW B96 C99 D98 E99 S97 A97 H94 V96 G99 W99 
13 13 0	..VC.E..VC.EAA..DEHHH.D.SB.GD.SB.GWW B96 C99 D97 E99 S97 A97 H94 V96 G99 W99 
13 13 0	..VCD...VCDEAA..DEHHH..ESB.G..SB.GWW B96 C99 D99 E98 S97 A97 H94 V96 G99 W99 
13 13 0	..VCD...VCD.AA..DEHHH..ESB.G.ESB.GWW B96 C99 D99 E97 S97 A97 H94 V96 G99 W99 
13 13 0	..VCDE..VCDEAA..DEHHHG..SB.G..SB..WW B96 C99 D99 E99 S97 A97 H94 V96 G98 W99 
13 13 0	..VCDE..VCDEAA.GDEHHHG..SB....SB..WW B96 C99 D99 E99 S97 A97 H94 V96 G97 W99 
13 13 0	.BVC...BVCDE.AA.DESHHHDES..G.....GWW S98 C99 D98 E98 A98 H95 G99 V96 W99 
13 13 0	.BVC...BVCD..AA.DESHHHDES..G.E...GWW S98 C99 D98 E97 A98 H95 G99 V96 W99 
13 13 0	.BVC...BVC.E.AA.DESHHHDES..GD....GWW S98 C99 D97 E98 A98 H95 G99 V96 W99 
13 13 0	.BVC...BVC...AA.DESHHHDES..GDE...GWW S98 C99 D97 E97 A98 H95 G99 V96 W99 
13 13 0	..VCD..BVCDE.BAADES.HHHES..G.....GWW B99 V96 C99 D99 E98 A97 S98 H96 G99 W99 
13 13 0	..VCD..BVCD..BAADES.HHHES..G.E...GWW B99 V96 C99 D99 E97 A97 S98 H96 G99 W99 
13 13 0	..VC.E.BVCDE.BAADESHHHD.S..G.....GWW B99 V96 C99 D98 E99 A97 S98 H95 G99 W99 
13 13 0	..VC.E.BVC.E.BAADESHHHD.S..GD....GWW B99 V96 C99 D97 E99 A97 S98 H95 G99 W99 
13 13 0	..VCD..BVCDE.BAADESHHH.ES..G.....GWW B99 V96 C99 D99 E98 A97 S98 H95 G99 W99 
13 13 0	..VCD..BVCD..BAADESHHH.ES..G.E...GWW B99 V96 C99 D99 E97 A97 S98 H95 G99 W99 
13 13 0	..VCD...VCDE.BAADESBHHHES..G.....GWW B98 V96 C99 D99 E98 A97 S98 H96 G99 W99 
13 13 0	..VCD...VCD..BAADESBHHHES..G.E...GWW B98 V96 C99 D99 E97 A97 S98 H96 G99 W99 
13 13 0	..VCD...VCDE..AADESBHHHESB.G.....GWW B97 V96 C99 D99 E98 A97 S98 H96 G99 W99 
13 13 0	..VCD...VCD...AADESBHHHESB.G.E...GWW B97 V96 C99 D99 E97 A97 S98 H96 G99 W99 
13 13 0	..VCD...VCDE..AADES.HHHESB.G...B.GWW B96 V96 C99 D99 E98 A97 S98 H96 G99 W99 
13 13 0	..VCD...VCD...AADES.HHHESB.G.E.B.GWW B96 V96 C99 D99 E97 A97 S98 H96 G99 W99 
13 13 0	..VC.E..VCDE..AADESHHHD.SB.G...B.GWW B96 V96 C99 D98 E99 A97 S98 H95 G99 W99 
13 13 0	..VC.E..VC.E..AADESHHHD.SB.GD..B.GWW B96 V96 C99 D97 E99 A97 S98 H95 G99 W99 
13 13 0	..VCD...VCDE..AADESHHH.ESB.G...B.GWW B96 V96 C99 D99 E98 A97 S98 H95 G99 W99 
13 13 0	..VCD...VCD...AADESHHH.ESB.G.E.B.GWW B96 V96 C99 D99 E97 A97 S98 H95 G99 W99 
13 13 0	.BVC...BVCDE..AADESHHHDES..G.....GWW S98 C99 D98 E98 A97 H95 G99 V96 W99 
13 13 0	.BVC...BVCD...AADESHHHDES..G.E...GWW S98 C99 D98 E97 A97 H95 G99 V96 W99 
13 13 0	.BVC...BVC.E..AADESHHHDES..GD....GWW S98 C99 D97 E98 A97 H95 G99 V96 W99 
13 13 0	.BVC...BVC....AADESHHHDES..GDE...GWW S98 C99 D97 E97 A97 H95 G99 V96 W99 
13 13 0	.B.C...BVCDEAAV.DEHHHGDES..G..S...WW S97 C99 D98 E98 A99 H94 G98 V97 W99 
13 13 0	.B.C...BVCDEAAVGDEHHHGDES.....S...WW S97 C99 D98 E98 A99 H94 G97 V97 W99 
13 13 0	.B.C...BVCD.AAV.DEHHHGDES..G.ES...WW S97 C99 D98 E97 A99 H94 G98 V97 W99 
13 13 0	.B.C...BVCD.AAVGDEHHHGDES....ES...WW S97 C99 D98 E97 A99 H94 G97 V97 W99 
13 13 0	.B.C.E.BVCDEAAV.DEHHHGD.S..G..S..WW. S97 C99 D98 E99 A99 H94 G98 V97 W98 
13 13 0	.B.C.E.BVCDEAAV.DEHHHGD.S..G..S.WW.. S97 C99 D98 E99 A99 H94 G98 V97 W97 
13 13 0	.B.C.E.BVCDEAAV.DEHHHGD.S..G..SWW... S97 C99 D98 E99 A99 H94 G98 V97 W96 
13 13 0	.B.C.E.BVCDEAAVGDEHHHGD.S.....S..WW. S97 C99 D98 E99 A99 H94 G97 V97 W98 
13 13 0	.B.C.E.BVCDEAAVGDEHHHGD.S.....S.WW.. S97 C99 D98 E99 A99 H94 G97 V97 W97 
13 13 0	.B.C.E.BVCDEAAVGDEHHHGD.S.....SWW... S97 C99 D98 E99 A99 H94 G97 V97 W96 
13 13 0	.B.C...BVC.EAAV.DEHHHGDES..GD.S...WW S97 C99 D97 E98 A99 H94 G98 V97 W99 
13 13 0	.B.C...BVC.EAAVGDEHHHGDES...D.S...WW S97 C99 D97 E98 A99 H94 G97 V97 W99 
13 13 0	.B.C...BVC..AAV.DEHHHGDES..GDES...WW S97 C99 D97 E97 A99 H94 G98 V97 W99 
13 13 0	.B.C...BVC..AAVGDEHHHGDES...DES...WW S97 C99 D97 E97 A99 H94 G97 V97 W99 
13 13 0	.B.C.E.BVC.EAAV.DEHHHGD.S..GD.S..WW. S97 C99 D97 E99 A99 H94 G98 V97 W98 
13 13 0	.B.C.E.BVC.EAAV.DEHHHGD.S..GD.S.WW.. S97 C99 D97 E99 A99 H94 G98 V97 W97 
13 13 0	.B.C.E.BVC.EAAV.DEHHHGD.S..GD.SWW... S97 C99 D97 E99 A99 H94 G98 V97 W96 
13 13 0	.B.C.E.BVC.EAAVGDEHHHGD.S...D.S..WW. S97 C99 D97 E99 A99 H94 G97 V97 W98 
13 13 0	.B.C.E.BVC.EAAVGDEHHHGD.S...D.S.WW.. S97 C99 D97 E99 A99 H94 G97 V97 W97 
13 13 0	.B.C.E.BVC.EAAVGDEHHHGD.S...D.SWW... S97 C99 D97 E99 A99 H94 G97 V97 W96 
13 13 0	.B.CD..BVCDEAAV.DEHHHG.ES..G..S..WW. S97 C99 D99 E98 A99 H94 G98 V97 W98 
13 13 0	.B.CD..BVCDEAAV.DEHHHG.ES..G..S.WW.. S97 C99 D99 E98 A99 H94 G98 V97 W97 
13 13 0	.B.CD..BVCDEAAV.DEHHHG.ES..G..SWW... S97 C99 D99 E98 A99 H94 G98 V97 W96 
13 13 0	.B.CD..BVCDEAAVGDEHHHG.ES.....S..WW. S97 C99 D99 E98 A99 H94 G97 V97 W98 
13 13 0	.B.CD..BVCDEAAVGDEHHHG.ES.....S.WW.. S97 C99 D99 E98 A99 H94 G97 V97 W97 
13 13 0	.B.CD..BVCDEAAVGDEHHHG.ES.....SWW... S97 C99 D99 E98 A99 H94 G97 V97 W96 
13 13 0	.B.CD..BVCD.AAV.DEHHHG.ES..G.ES..WW. S97 C99 D99 E97 A99 H94 G98 V97 W98 
13 13 0	.B.CD..BVCD.AAV.DEHHHG.ES..G.ES.WW.. S97 C99 D99 E97 A99 H94 G98 V97 W97 
13 13 0	.B.CD..BVCD.AAV.DEHHHG.ES..G.ESWW... S97 C99 D99 E97 A99 H94 G98 V97 W96 
13 13 0	.B.CD..BVCD.AAVGDEHHHG.ES....ES..WW. S97 C99 D99 E97 A99 H94 G97 V97 W98 
13 13 0	.B.CD..BVCD.AAVGDEHHHG.ES....ES.WW.. S97 C99 D99 E97 A99 H94 G97 V97 W97 
13 13 0	.B.CD..BVCD.AAVGDEHHHG.ES....ESWW... S97 C99 D99 E97 A99 H94 G97 V97 W96 
13 13 0	.B.CD..BVCD.AAV.D.HHHG.ES..G.ES..WWE S97 C99 D99 E96 A99 H94 G98 V97 W98 
13 13 0	.B.C.E.BVC.EAAV..EHHHGD.S..GD.S.WWD. S97 C99 D96 E99 A99 H94 G98 V97 W97 
13 13 0	.B.CD..BVCD.AAV.D.HHHG.ES..G.ES.WW.E S97 C99 D99 E96 A99 H94 G98 V97 W97 
13 13 0	.B.C.E.BVC.EAAV..EHHHGD.S..GD.SWW.D. S97 C99 D96 E99 A99 H94 G98 V97 W96 
13 13 0	.B.CD..BVCD.AAV.D.HHHG.ES..G.ESWW..E S97 C99 D99 E96 A99 H94 G98 V97 W96 
13 13 0	.B.CDE.BVCDEAAV.DEHHH...S..G..SWWG.. S97 C99 D99 E99 A99 H94 G97 V97 W96 
13 13 0	.B.CD..BVCD.AAVGD.HHHG.ES....ES..WWE S97 C99 D99 E96 A99 H94 G97 V97 W98 
13 13 0	.B.C.E.BVC.EAAVG.EHHHGD.S...D.S.WWD. S97 C99 D96 E99 A99 H94 G97 V97 W97 
13 13 0	.B.CD..BVCD.AAVGD.HHHG.ES....ES.WW.E S97 C99 D99 E96 A99 H94 G97 V97 W97 
13 13 0	.B.C.E.BVC.EAAVG.EHHHGD.S...D.SWW.D. S97 C99 D96 E99 A99 H94 G97 V97 W96 
13 13 0	.B.CD..BVCD.AAVGD.HHHG.ES....ESWW..E S97 C99 D99 E96 A99 H94 G97 V97 W96 
13 13 0	.BVC...BVCDE.AA.DE.HHHDES..G..S..GWW S97 C99 D98 E98 A98 H95 G99 V96 W99 
13 13 0	.BVC...BVCD..AA.DE.HHHDES..G.ES..GWW S97 C99 D98 E97 A98 H95 G99 V96 W99 
13 13 0	.BVC...BVC.E.AA.DE.HHHDES..GD.S..GWW S97 C99 D97 E98 A98 H95 G99 V96 W99 
13 13 0	.BVC...BVC...AA.DE.HHHDES..GDES..GWW S97 C99 D97 E97 A98 H95 G99 V96 W99 
13 13 0	.BVC...BVCDE.AA.DEHHH.DES..G..S..GWW S97 C99 D98 E98 A98 H94 G99 V96 W99 
